"Date","S/N","Tweet","annotation_id","annotator","created_at","id","lead_time","sentiment","updated_at"
"7/11/20",169,"Banjo is an instrument! 💫",513,"1","2024-09-26T16:14:34.041936Z",167,3.162,"Normal","2024-09-26T16:14:34.042332Z"
"7/11/20",170,"Big lov Ghana! ♥️",512,"1","2024-09-26T16:14:27.399737Z",168,2.934,"Normal","2024-09-26T16:14:27.399964Z"
"7/11/20",171,"You are all very special to me! ♥️",511,"1","2024-09-26T16:14:21.533468Z",169,4.137,"Normal","2024-09-26T16:14:21.533714Z"
"7/11/20",172,"P2J is a very special guy! I got a lot of time & respect for him.",510,"1","2024-09-26T16:14:12.709989Z",170,2.479,"Normal","2024-09-26T16:14:12.710265Z"
"7/11/20",173,"Amazing! 💫",509,"1","2024-09-26T16:14:00.412132Z",171,3.11,"Normal","2024-09-26T16:14:00.412286Z"
"7/11/20",174,"Real music! 🦅",508,"1","2024-09-26T16:13:54.614909Z",172,3.83,"Normal","2024-09-26T16:13:54.615090Z"
"15/3/20",175,"Explosions in Lagos? 😳😳 God take back 2020! 💔💔💔💔💔",507,"1","2024-09-26T16:13:48.048679Z",173,7.433,"Normal","2024-09-26T16:13:48.048837Z"
"29/8/15",176,"BTW Sarz sent me a new one! 2020 experience 😂😂.. We never stop making hits!!",506,"1","2024-09-26T16:13:36.663359Z",174,6.314,"Normal","2024-09-26T16:13:36.663517Z"
"3/12/14",177,"Too much hits my g! From now to the end of 2020!! No break! We going ham ! Hahaha 😈",505,"1","2024-09-26T16:13:25.044285Z",175,5.387,"Normal","2024-09-26T16:13:25.044551Z"
"23/5/18",178,"Man secured 2019! 😂😂❤️❤️❤️",504,"1","2024-09-26T16:13:15.443212Z",176,2.964,"Normal","2024-09-26T16:13:15.443362Z"
"4/10/20",179,"Mr Governor! I met with you December 2019! You expressed how proud you 
are of the entertainment industry and all we do. Pls do something let’s be proud of you too abeg ! #Endsars!!",503,"1","2024-09-26T16:13:09.175108Z",177,12.314,"Normal","2024-09-26T16:13:09.175372Z"
"24/4/18",180,"I no join anybody o! 2019 i dey campaign for who get sense!",502,"1","2024-09-26T16:12:34.130417Z",178,9.298,"Normal","2024-09-26T16:12:34.130652Z"
"19/10/19",181,"Real don! ❤️❤️❤️ 2018 sef join o! ❤️❤️❤️ make dem no mad! 200forever!!",501,"1","2024-09-26T16:12:21.512835Z",179,10.848,"Normal","2024-09-26T16:12:21.512981Z"
"30/8/19",182,"6th October 2018. Now enjoy your day! ❤️😘",500,"1","2024-09-26T16:12:06.848389Z",180,5.442,"Normal","2024-09-26T16:12:06.848687Z"
"18/7/18",183,"Wizkid 2018 !! First single 🏎🏎🏎🔥🔥🔥 👀",499,"1","2024-09-26T16:11:58.402940Z",181,4.72,"Normal","2024-09-26T16:11:58.403269Z"
"30/11/17",184,"Wizkid Fc go so hard! Awon millitant! Lol Love una die! 2018 dem go hear am! ❤️🙏🏾",498,"1","2024-09-26T16:11:44.791746Z",182,8.324,"Normal","2024-09-26T16:11:44.791987Z"
"31/12/17",185,"Spotless 2018! 🙏🏾",497,"1","2024-09-26T16:11:32.791977Z",183,2.672,"Normal","2024-09-26T16:11:32.792287Z"
"7/11/20",186,"My daily life!",496,"1","2024-09-26T16:11:26.784948Z",184,18.388,"Normal","2024-09-26T16:11:26.785175Z"
"7/11/20",187,"My family ♥️",495,"1","2024-09-26T16:10:17.762365Z",185,3.13,"Normal","2024-09-26T16:10:17.762657Z"
"7/11/20",188,"I'll let you know",494,"1","2024-09-26T16:10:11.583419Z",186,3.024,"Normal","2024-09-26T16:10:11.583680Z"
"7/11/20",189,"The world! ♥️",493,"1","2024-09-26T16:09:58.206977Z",187,4.973,"Normal","2024-09-26T16:09:58.207305Z"
"7/11/20",190,"My kids and my fans!",492,"1","2024-09-26T16:09:35.764519Z",188,2.865,"Normal","2024-09-26T16:09:35.764756Z"
"7/11/20",191,"Until it felt right!",491,"1","2024-09-26T16:09:28.502771Z",189,4.302,"Normal","2024-09-26T16:09:28.502923Z"
"7/11/20",192,"MAGIC! 💫",490,"1","2024-09-26T16:09:20.498596Z",190,3.276,"Normal","2024-09-26T16:09:20.498867Z"
"7/11/20",193,"Spiritual!",489,"1","2024-09-26T16:09:14.021665Z",191,2.345,"Normal","2024-09-26T16:09:14.021857Z"
"7/11/20",194,"Happy earth day!",488,"1","2024-09-26T16:09:08.369130Z",192,5.682,"Normal","2024-09-26T16:09:08.369370Z"
"7/11/20",195,"I'm outside next year! Starboy world tour 🦅♥️",487,"1","2024-09-26T16:08:58.068161Z",193,4.254,"Normal","2024-09-26T16:08:58.068405Z"
"7/11/20",196,"On da way 🦅",486,"1","2024-09-26T16:08:44.120111Z",194,39.909,"Normal","2024-09-26T16:08:44.120270Z"
"7/11/20",197,"Lagos is everything to me!🇳🇬",485,"1","2024-09-26T16:07:44.236635Z",195,14.873,"Normal","2024-09-26T16:07:44.236795Z"
"7/11/20",198,"2 artworks! Both official 🇳🇬❤️",484,"1","2024-09-26T16:07:26.403698Z",196,5.592,"Normal","2024-09-26T16:07:26.403943Z"
"7/11/20",199,"Every song is special to me ♥️",483,"1","2024-09-26T16:06:50.679758Z",197,20.914,"Normal","2024-09-26T16:06:50.679910Z"
"7/11/20",200,"We got something for you!🦅🇳🇬",482,"1","2024-09-26T16:06:25.850286Z",198,17.911,"Normal","2024-09-26T16:06:25.850446Z"
"7/11/20",201,"Soon come! 🦅",481,"1","2024-09-26T16:06:00.934333Z",199,2.813,"Normal","2024-09-26T16:06:00.934563Z"
"7/11/20",202,"I don't 😎",480,"1","2024-09-26T16:05:54.195837Z",200,21.157,"Normal","2024-09-26T16:05:54.196154Z"
"7/11/20",203,"WIZKID FC 🇳🇬",479,"1","2024-09-26T16:05:27.434164Z",201,2.424,"Normal","2024-09-26T16:05:27.434390Z"
"2/11/20",204,"My G 🦅❤️",478,"1","2024-09-26T16:05:21.267143Z",202,2.265,"Normal","2024-09-26T16:05:21.267378Z"
"1/11/20",205,"Piece of me🦅❤️",477,"1","2024-09-26T16:05:15.605428Z",203,4.948,"Normal","2024-09-26T16:05:15.605575Z"
"1/11/20",206,"True love 🦅❤️",476,"1","2024-09-26T16:05:01.253230Z",204,2.984,"Normal","2024-09-26T16:05:01.253461Z"
"1/11/20",207,"No stress🦅❤️",475,"1","2024-09-26T16:04:54.192969Z",205,12.143,"Normal","2024-09-26T16:04:54.193271Z"
"1/11/20",208,"smile🦅❤️",474,"1","2024-09-26T16:04:32.613493Z",206,2.29,"Normal","2024-09-26T16:04:32.613593Z"
"1/11/2002",209,"Blessed 🦅❤️",473,"1","2024-09-26T16:04:26.895783Z",207,2.575,"Normal","2024-09-26T16:04:26.895930Z"
"01/11/20",210,"Mighty Wine 🦅❤️",472,"1","2024-09-26T16:04:19.173892Z",208,3.196,"Normal","2024-09-26T16:04:19.174360Z"
"1/11/20",211,"Happy birthday Queen. 🙏🙏 Blessings and love always!❤️💯God bless strong woman !",471,"1","2024-09-26T16:04:12.887943Z",209,10.069,"Normal","2024-09-26T16:04:12.888247Z"
"31/10/20",212,"Thank you Tay ❤️🖤🦅 shine on superstar!",470,"1","2024-09-26T16:03:56.594794Z",210,8.095,"Normal","2024-09-26T16:03:56.594952Z"
"30/10/20",213,"You’re doing well",469,"1","2024-09-26T16:03:44.823587Z",211,5.302,"Normal","2024-09-26T16:03:44.823823Z"
"30/10/20",214,"Thank you! ❤️🖤 love you superstar!",468,"1","2024-09-26T16:03:33.135985Z",212,3.674,"Normal","2024-09-26T16:03:33.136262Z"
"30/10/20",215,"Thank you superstar!❤️",467,"1","2024-09-26T16:03:06.763338Z",213,4.07,"Normal","2024-09-26T16:03:06.763594Z"
"30/10/20",216,"Thank You ❤️🦅",466,"1","2024-09-26T16:02:56.745944Z",214,2.933,"Normal","2024-09-26T16:02:56.746795Z"
"22/10/20",217,"Sigh! God pls help Nigeria",465,"1","2024-09-26T16:02:50.542374Z",215,3.903,"Normal","2024-09-26T16:02:50.542652Z"
"27/10/20",218,"Happy Falz day !! @falzthebahdguy ❤️🦅",464,"1","2024-09-26T16:02:42.770699Z",216,2.988,"Normal","2024-09-26T16:02:42.770987Z"
"21/10/20",219,"#ENDSARS #ENDBADGOVERNANCE #ENDPolicebrutalityinNigeria! 💔💔",463,"1","2024-09-26T16:02:36.864315Z",217,13.192,"Normal","2024-09-26T16:02:36.864605Z"
"21/10/20",220,"Nigerian government shooting at unarmed civilians!! 💔",462,"1","2024-09-26T16:02:16.940774Z",218,6.452,"Normal","2024-09-26T16:02:16.940974Z"
"21/10/20",221,"@MBuhari you are a failure! Old and incompetent! Step down! We don’t want you, your Vice President and your IG! Resign !",461,"1","2024-09-26T16:02:06.977914Z",219,11.523,"Offensive","2024-09-26T16:02:06.978210Z"
"18/10/20",222,"Good morning o. #EndSARS!! #EndSARS!! #Endsars!! 🇳🇬💔",460,"1","2024-09-26T16:01:48.594670Z",220,2.512,"Normal","2024-09-26T16:01:48.594884Z"
"17/10/20",223,"#Endsars #Endpolicebrutality 🇳🇬💔🖤",459,"1","2024-09-26T16:01:42.902622Z",221,2.875,"Normal","2024-09-26T16:01:42.902878Z"
"15/10/20",224,"I love this song! #NewNigeria!!!",458,"1","2024-09-26T16:01:37.548713Z",222,1.817,"Normal","2024-09-26T16:01:37.548811Z"
"13/10/20",225,"Not yet !! Mad times!! 💔🇳🇬",457,"1","2024-09-26T16:01:32.604127Z",223,5.574,"Normal","2024-09-26T16:01:32.604401Z"
"14/10/20",226,"Starboy/Wizkid Same Same!! #Endsars! #EndSwat #Endpolicebrutality",456,"1","2024-09-26T16:01:20.952477Z",224,2.692,"Normal","2024-09-26T16:01:20.952624Z"
"12/10/20",227,"#SARSMUSTEND",455,"1","2024-09-26T16:01:10.929092Z",225,42.796,"Normal","2024-09-26T16:01:10.929345Z"
"12/10/20",228,"#ENDSARS do the right thing. The youths will listen!! #Endpolicebrutality",454,"1","2024-09-26T16:00:23.603695Z",226,7.414,"Normal","2024-09-26T16:00:23.603950Z"
"11/10/20",229,"Next election we show real power #EndpolicebrutalityinNigeria🇳🇬💔",453,"1","2024-09-26T16:00:11.453597Z",227,2.972,"Normal","2024-09-26T16:00:11.453758Z"
"11/10/20",230,"My brother they replied us... no? Now they know we have a voice!!! And we the youths understand the power we have. We shall continue to speak up about other pressing issues/police brutality and good governance! Why I said “This is just the beginning”",452,"1","2024-09-26T16:00:02.095971Z",228,12.683,"Normal","2024-09-26T16:00:02.096500Z"
"11/10/20",231,"#Endpolicebrutality",451,"1","2024-09-26T15:59:45.497109Z",229,5.196,"Normal","2024-09-26T15:59:45.497280Z"
"1/10/20",232,"This is not about me/You or any individual !! This is for us and the next generation to come! Love everybody! ❤️",450,"1","2024-09-26T15:59:33.037633Z",230,13.968,"Normal","2024-09-26T15:59:33.037898Z"
"11/10/20",233,"This is just the beginning!! We won our fight to #ENDSARS .. now Reform the Nigerian police!! #Endpolice brutality! We deserve good governance! #Endpolicebrutality",449,"1","2024-09-26T15:59:14.889353Z",231,6.366,"Normal","2024-09-26T15:59:14.889572Z"
"11/10/20",234,"Now my people .. you see what our voices did...this is the beginning of a new Nigeria! Nigerian youths!! Know your rights and fight for it ! You deserve it. We all deserve it!!",448,"1","2024-09-26T15:59:04.517444Z",232,10.07,"Normal","2024-09-26T15:59:04.517680Z"
"9/10/20",235,"@Laurestar old woman.... “see your mates” God bless every woman #EndSARS",447,"1","2024-09-26T15:58:51.944340Z",233,4.23,"Normal","2024-09-26T15:58:51.944450Z"
"9/10/20",236,"You think they had some time to discuss SARS?",446,"1","2024-09-26T15:58:45.110914Z",234,3.35,"Normal","2024-09-26T15:58:45.111212Z"
"9/10/20",237,"#endsars #endpolicebrutality 🇳🇬💔",445,"1","2024-09-26T15:58:10.628952Z",235,2.383,"Normal","2024-09-26T15:58:10.629150Z"
"6/10/20",238,"lol a 77 year old man is not young ma.. You are a woman and a mother and kids are getting killed by police/sars and this is all you have to say? shame on you!!! shame on you!! I am a father and age has nothing to do with demanding for a better governance in my country!!",444,"1","2024-09-26T15:58:00.602830Z",236,25.94,"Normal","2024-09-26T15:58:00.603441Z"
"6/10/20",239,"#EndSars #Endpolicebrutality",443,"1","2024-09-26T15:57:25.376103Z",237,2.55,"Normal","2024-09-26T15:57:25.376381Z"
"4/10/20",240,"Donald trump is not your business! 
Old man! Police/Sarz still killing 
Nigerian youth on a daily! Do something!
Nothing concern u for America! 
Face your country !!",442,"1","2024-09-26T15:57:04.975864Z",238,24.191,"Offensive","2024-09-26T15:57:04.976068Z"
"4/10/20",241,"#EndSARS",441,"1","2024-09-26T15:56:36.262305Z",239,2.89,"Normal","2024-09-26T15:56:36.262492Z"
"4/10/20",242,"No Wahala🤨🦅",440,"1","2024-09-26T15:56:30.128076Z",240,4.876,"Normal","2024-09-26T15:56:30.128315Z"
"2/10/20",243,"We stand. 🦅💚",439,"1","2024-09-26T15:56:14.838376Z",241,3.265,"Normal","2024-09-26T15:56:14.838529Z"
"2/10/20",244,"Mo wa pelu yin ❤️🇳🇬🦅",438,"1","2024-09-26T15:56:08.739339Z",242,3.476,"Normal","2024-09-26T15:56:08.739492Z"
"30/9/20",245,"On da way! 🦅",437,"1","2024-09-26T15:56:01.533892Z",243,3.033,"Normal","2024-09-26T15:56:01.534184Z"
"30/09/20",246,"OCTOBER 🇳🇬🇳🇬🇳🇬",436,"1","2024-09-26T15:55:55.069658Z",244,2.278,"Normal","2024-09-26T15:55:55.069827Z"
"30/09/20",247,"Stay tuned 👀",435,"1","2024-09-26T15:55:48.862867Z",245,2.22,"Normal","2024-09-26T15:55:48.863105Z"
"24/9/20",248,"Thank You for making this special 🦅❤️",434,"1","2024-09-26T15:55:44.096269Z",246,2.988,"Normal","2024-09-26T15:55:44.096511Z"
"24/9/20",249,"Zion 🖤",433,"1","2024-09-26T15:55:37.777492Z",247,3.014,"Normal","2024-09-26T15:55:37.777645Z"
"24/9/20",250,"Ayo 🖤",432,"1","2024-09-26T15:55:31.397419Z",248,3.73,"Normal","2024-09-26T15:55:31.397650Z"
"24/9/20",251,"Bolu 🖤",431,"1","2024-09-26T15:55:24.054164Z",249,2.182,"Normal","2024-09-26T15:55:24.054356Z"
"22/9/20",252,"Lagos ❤️🦅",430,"1","2024-09-26T15:55:17.138751Z",250,2.819,"Normal","2024-09-26T15:55:17.138878Z"
"24/9/20",253,"God is good! 💙💙💙💙",429,"1","2024-09-26T15:55:11.791259Z",251,2.101,"Normal","2024-09-26T15:55:11.791432Z"
"23/9/20",254,"Smile 😊",428,"1","2024-09-26T15:55:05.951890Z",252,3.187,"Normal","2024-09-26T15:55:05.960956Z"
"22/9/20",255,"No Stress!",427,"1","2024-09-26T15:54:59.596929Z",253,1.847,"Normal","2024-09-26T15:54:59.597078Z"
"17/9/20",256,"No Stress ❌❌❌",426,"1","2024-09-26T15:54:54.431981Z",254,3.322,"Normal","2024-09-26T15:54:54.432188Z"
"16/9/20",257,"No stress 🦅",425,"1","2024-09-26T15:54:47.516363Z",255,7.841,"Normal","2024-09-26T15:54:47.516516Z"
"31/7/20",258,"Good day to wake up! Disney owe me $100M !! 😎",424,"1","2024-09-26T15:54:36.656115Z",256,10.963,"Normal","2024-09-26T15:54:36.656360Z"
"28/7/20",259,"😂😂 never ever ever !! ❤",423,"1","2024-09-26T15:54:22.430096Z",257,3.027,"Normal","2024-09-26T15:54:22.430255Z"
"27/7/20",260,"My woman made me fried rice and Suya!!. Blessed day. Enjoy yours❤",422,"1","2024-09-26T15:54:10.955305Z",258,6.327,"Normal","2024-09-26T15:54:10.955579Z"
"27/7/20",261,"Go listen to my family!!! ❤❤",421,"1","2024-09-26T15:54:01.190374Z",259,3.262,"Normal","2024-09-26T15:54:01.190653Z"
"27/7/20",262,"MOB",420,"1","2024-09-26T15:53:54.743813Z",260,4.067,"Normal","2024-09-26T15:53:54.743961Z"
"26/7/20",263,"Satisfy my soul 🎶",419,"1","2024-09-26T15:53:42.973388Z",261,3.827,"Normal","2024-09-26T15:53:42.973618Z"
"15/7/20",264,"SMILE!!",418,"1","2024-09-26T15:53:35.334461Z",262,3.069,"Normal","2024-09-26T15:53:35.334609Z"
"15/7/20",265,"Zion sending Love to you and yours! ❤",417,"1","2024-09-26T15:53:27.682127Z",263,3.525,"Normal","2024-09-26T15:53:27.682314Z"
"11/7/20",266,"SMILE",416,"1","2024-09-26T15:53:21.464976Z",264,2.328,"Normal","2024-09-26T15:53:21.465270Z"
"11/7/20",267,"😂🤣 Love UNA!! ❤",415,"1","2024-09-26T15:53:13.794943Z",265,2.888,"Normal","2024-09-26T15:53:13.795261Z"
"11/7/20",268,"My brudda. I no see anything o 🤓",414,"1","2024-09-26T15:53:08.073739Z",266,3.698,"Normal","2024-09-26T15:53:08.074331Z"
"11/7/20",269,"That was quick 😭❤",413,"1","2024-09-26T15:53:00.335434Z",267,3.074,"Normal","2024-09-26T15:53:00.335656Z"
"11/7/20",270,"🤣 MY G!",412,"1","2024-09-26T15:52:54.171936Z",268,2.135,"Normal","2024-09-26T15:52:54.172255Z"
"11/7/20",271,"Yes sir!!",411,"1","2024-09-26T15:52:48.377080Z",269,2.392,"Normal","2024-09-26T15:52:48.377344Z"
"11/7/20",272,"💥 dope !!! ❤",410,"1","2024-09-26T15:52:22.753469Z",270,2.113,"Normal","2024-09-26T15:52:22.753693Z"
"9/7/20",273,"SMILE",409,"1","2024-09-26T15:52:16.856530Z",271,3.05,"Normal","2024-09-26T15:52:16.856722Z"
"12/6/20",274,"Blessed beyond words",408,"1","2024-09-26T15:52:10.644491Z",272,4.605,"Normal","2024-09-26T15:52:10.644710Z"
"11/6/20",275,"I never see any naija pastor go isolation heal anybody from covid lol",407,"1","2024-09-26T15:52:00.727515Z",273,3.275,"Normal","2024-09-26T15:52:00.727742Z"
"11/6/20",276,"I said idk",406,"1","2024-09-26T15:51:49.166139Z",274,2.619,"Normal","2024-09-26T15:51:49.166376Z"
"11/6/20",277,"U Need to gerrout! 🚶🏿",405,"1","2024-09-26T15:51:42.159201Z",275,3.808,"Normal","2024-09-26T15:51:42.159461Z"
"11/6/20",278,"Ciroc 🔵",404,"1","2024-09-26T15:51:35.596331Z",276,2.425,"Normal","2024-09-26T15:51:35.596461Z"
"3/6/20",279,"Fuck hashtags G.... I just dey speak my mind.",403,"1","2024-09-26T15:51:30.179603Z",277,4.594,"Normal","2024-09-26T15:51:30.179842Z"
"3/6/20",280,"Tbh Idk",402,"1","2024-09-26T15:51:19.803989Z",278,3.714,"Normal","2024-09-26T15:51:19.804660Z"
"3/6/20",281,"Next election ! Use your voice and your votes wisely!!",401,"1","2024-09-26T15:51:11.752797Z",279,7.848,"Normal","2024-09-26T15:51:11.753146Z"
"3/6/20",282,"Fela made songs before I was born about the issues of bad leadership and governance and even to this present administration!! my brudda nothing has changed. We gats do more",400,"1","2024-09-26T15:50:55.460845Z",280,11.909,"Normal","2024-09-26T15:50:55.461000Z"
"3/6/20",283,"Inhuman !!!country is a mess ! Useless leaders!!",399,"1","2024-09-26T15:50:36.510541Z",281,7.242,"Offensive","2024-09-26T15:50:36.510832Z"
"1/6/20",284,"#SayNoToRape",398,"1","2024-09-26T15:50:26.442312Z",282,2.886,"Normal","2024-09-26T15:50:26.442549Z"
"1/6/20",285,"God save the world ! Save the people ❤",397,"1","2024-09-26T15:50:02.431351Z",283,7.732,"Normal","2024-09-26T15:50:02.431658Z"
"1/6/20",286,"Buhari/Trump same person lol only difference be say one sabi use twitter pass the other. Clueless!",396,"1","2024-09-26T15:49:50.459741Z",284,11.328,"Normal","2024-09-26T15:49:50.459969Z"
"8/3/21",287,"#InternationalWomensDay",395,"1","2024-09-26T15:49:34.553845Z",285,4.524,"Normal","2024-09-26T15:49:34.553998Z"
"27/5/20",288,"@starboyterri day!! Long life my G. Love 4 life! ❤❤",394,"1","2024-09-26T15:49:26.308573Z",286,12.072,"Normal","2024-09-26T15:49:26.308720Z"
"30/5/20",289,"Police dey kill black Americans and Naija police dey kill Nigerians. No man fit sort this matter. God save us",393,"1","2024-09-26T15:49:02.039463Z",287,9.353,"Normal","2024-09-26T15:49:02.039721Z"
"15/5/20",290,"Serious music +",392,"1","2024-09-26T15:48:49.530783Z",288,2.521,"Normal","2024-09-26T15:48:49.530976Z"
"13/5/20",291,"My first love is 9! Wow! Boluwatife mi ❤",391,"1","2024-09-26T15:48:43.265281Z",289,5.158,"Normal","2024-09-26T15:48:43.265526Z"
"11/5/20",292,"Miss Suya !!",390,"1","2024-09-26T15:48:34.783661Z",290,3.504,"Normal","2024-09-26T15:48:34.783884Z"
"11/5/20",293,"Stay safe ! Stay inspired ❤",389,"1","2024-09-26T15:48:26.391332Z",291,3.386,"Normal","2024-09-26T15:48:26.391480Z"
"30/4/20",294,"New music all year",388,"1","2024-09-26T15:48:19.896946Z",292,2.124,"Normal","2024-09-26T15:48:19.897205Z"
"30/4/20",295,"Wanna fuck to DAT ""balance"" song 😭💜",387,"1","2024-09-26T15:48:14.371250Z",293,4.186,"Normal","2024-09-26T15:48:14.371381Z"
"30/4/20",296,"This is how I dance to this song 😭",386,"1","2024-09-26T15:48:07.083072Z",294,4.262,"Normal","2024-09-26T15:48:07.083328Z"
"30/4/20",297,"@starboyterri Terri Time!",385,"1","2024-09-26T15:47:59.487785Z",295,7.75,"Normal","2024-09-26T15:47:59.487934Z"
"28/4/20",298,"Love to everyone spending these crazy times without family! ❤",314,"1","2024-09-26T15:34:11.998852Z",296,11.25,"Normal","2024-09-26T15:34:11.999000Z"
"14/4/20",299,"Love pain but hate this one",313,"1","2024-09-26T15:33:57.162490Z",297,8.199,"Normal","2024-09-26T15:33:57.162726Z"
"14/4/20",300,"Fractured finger 😢😢",312,"1","2024-09-26T15:32:49.015295Z",298,8.826,"Normal","2024-09-26T15:32:49.015453Z"
"6/4/20",301,"Oluwa guide and protect 🙏",311,"1","2024-09-26T15:32:35.696431Z",299,2.851,"Normal","2024-09-26T15:32:35.696589Z"
"29/3/20",302,"Let's run it g",310,"1","2024-09-26T15:32:28.664700Z",300,2.427,"Normal","2024-09-26T15:32:28.664892Z"
"29/3/20",303,"Bored! Might just drop music yo fuk!",309,"1","2024-09-26T15:32:20.859401Z",301,2.753,"Normal","2024-09-26T15:32:20.859499Z"
"28/3/20",304,"I am the best!! 😎",308,"1","2024-09-26T15:32:13.259835Z",302,2.401,"Normal","2024-09-26T15:32:13.260114Z"
"28/3/20",305,"Wake up and give thanks.",307,"1","2024-09-26T15:32:07.298675Z",303,3.444,"Normal","2024-09-26T15:32:07.298991Z"
"28/3/20",306,"All ma ladies! Starboy dey miss Una 😘",306,"1","2024-09-26T15:32:00.399545Z",304,3.843,"Normal","2024-09-26T15:32:00.399836Z"
"22/3/20",307,"Everyday Mother’s Day ❤️🖤",305,"1","2024-09-26T15:31:50.682363Z",305,4.043,"Normal","2024-09-26T15:31:50.682516Z"
"22/3/20",308,"Big stepper!! Happy birthday mentor!!! God bless you @TonyOElumelu !!",304,"1","2024-09-26T15:31:34.994198Z",306,47.398,"Normal","2024-09-26T15:31:34.994435Z"
"21/3/20",309,"Thankful",303,"1","2024-09-26T15:30:43.200657Z",307,3.605,"Normal","2024-09-26T15:30:43.200934Z"
"21/3/20",310,"Crazy ma nigga 😂!! 🔥🔥🔥",302,"1","2024-09-26T15:30:35.404551Z",308,3.158,"Normal","2024-09-26T15:30:35.404725Z"
"21/3/20",311,"That eve bounce remix making me wanna be in the sun right now! 😎",301,"1","2024-09-26T15:30:23.568565Z",309,4.067,"Normal","2024-09-26T15:30:23.568799Z"
"19/3/20",312,"U know I love dis 1 g! Send on. I’ll record tonight !",300,"1","2024-09-26T15:30:13.747683Z",310,4.45,"Normal","2024-09-26T15:30:13.747925Z"
"19/3/20",313,"Teni makanaki...hmmmm ok.. Sunday night. Game on 💯",299,"1","2024-09-26T15:30:05.594918Z",311,8.368,"Normal","2024-09-26T15:30:05.595196Z"
"19/3/20",314,"Lol Cuppy Na my nigga still...I owe her 1 !",298,"1","2024-09-26T15:29:51.771962Z",312,3.66,"Normal","2024-09-26T15:29:51.772112Z"
"18/3/20",315,"🤣😂🤣 una go kee mi for here",297,"1","2024-09-26T15:29:44.622546Z",313,3.022,"Normal","2024-09-26T15:29:44.622766Z"
"19/3/20",316,"Cuppy send me dollars !",296,"1","2024-09-26T15:29:36.692382Z",314,3.485,"Normal","2024-09-26T15:29:36.692644Z"
"19/3/20",317,"Peppered snail 😍",295,"1","2024-09-26T15:29:29.482473Z",315,11.637,"Normal","2024-09-26T15:29:29.482714Z"
"19/3/20",318,"I do!!",294,"1","2024-09-26T15:29:12.053653Z",316,4.242,"Normal","2024-09-26T15:29:12.053805Z"
"19/3/20",319,"This is a very good idea 🤔",293,"1","2024-09-26T15:29:04.173067Z",317,3.699,"Normal","2024-09-26T15:29:04.173314Z"
"19/3/20",320,"🤣 ! I go chop ur money too. Mo sin sara ni o . Ma fo",292,"1","2024-09-26T15:28:45.220995Z",318,5.571,"Normal","2024-09-26T15:28:45.221311Z"
"19/3/20",321,"Snap! 😈",291,"1","2024-09-26T15:28:35.841505Z",319,2.807,"Normal","2024-09-26T15:28:35.841658Z"
"19/3/20",322,"I go chop your money o lol",290,"1","2024-09-26T15:28:29.124660Z",320,4.785,"Normal","2024-09-26T15:28:29.124889Z"
"19/3/20",323,"Oh how are you my friend",289,"1","2024-09-26T15:28:18.679602Z",321,3.658,"Normal","2024-09-26T15:28:18.679855Z"
"19/3/20",324,"Naija government how far? 🤔",288,"1","2024-09-26T15:28:11.643528Z",322,2.2,"Normal","2024-09-26T15:28:11.643715Z"
"19/3/20",325,"Song is fire still 🔥",287,"1","2024-09-26T15:28:05.226090Z",323,2.113,"Normal","2024-09-26T15:28:05.226304Z"
"19/3/20",326,"Yo !!! 🔥🔥🔥 DM me let’s do it!",286,"1","2024-09-26T15:27:58.601783Z",324,3.057,"Normal","2024-09-26T15:27:58.602135Z"
"19/3/20",327,"I play that everyday too!",285,"1","2024-09-26T15:27:52.233843Z",325,2.639,"Normal","2024-09-26T15:27:52.233989Z"
"19/3/20",328,"I play this album everyday!",284,"1","2024-09-26T15:27:45.761138Z",326,3.257,"Normal","2024-09-26T15:27:45.761387Z"
"19/3/20",329,"Anyway! I’m bored again today",283,"1","2024-09-26T15:27:39.259585Z",327,3.48,"Normal","2024-09-26T15:27:39.259798Z"
"17/3/20",330,"Pls wear mask and gloves pls!",282,"1","2024-09-26T15:27:32.819880Z",328,5.777,"Normal","2024-09-26T15:27:32.820075Z"
"17/3/20",331,"Got my snap bitches!....Let the foolery begin",280,"1","2024-09-26T15:27:15.175791Z",329,4.483,"Normal","2024-09-26T15:27:15.176064Z"
"17/3/20",332,"Bored 🤡🤡🤡🤡🤡🤡🤡",281,"1","2024-09-26T15:27:22.323926Z",330,3.241,"Normal","2024-09-26T15:27:22.324221Z"
"17/3/20",333,"World Sarz day ❤️🖤🦅 real champion!! @beatsbysarz",279,"1","2024-09-26T15:27:06.229865Z",331,7.22,"Normal","2024-09-26T15:27:06.230421Z"
"17/3/20",334,"Japa japa 🛩🛩",278,"1","2024-09-26T15:26:54.770264Z",332,2.094,"Normal","2024-09-26T15:26:54.770492Z"
"15/3/20",335,"Don’t forget to say a prayer for the world..❤️ love you all. Stay safe ❤️",277,"1","2024-09-26T15:26:48.688123Z",333,8.027,"Normal","2024-09-26T15:26:48.688319Z"
"15/3/20",336,"Lol ok good night! I don try today!",276,"1","2024-09-26T15:26:36.359792Z",334,39.773,"Normal","2024-09-26T15:26:36.360145Z"
"15/3/20",337,"Omo Na Riri go pay me child support once we born o!",275,"1","2024-09-26T15:25:46.054315Z",335,15.422,"Normal","2024-09-26T15:25:46.054463Z"
