Date,S/N,Tweets,annotation_id,annotator,created_at,id,lead_time,sentiment,updated_at
07/02/2024,174,"
Somebody check on me 🥲",2856,1,2024-10-01T11:19:03.320631Z,6510,0.785,Normal,2024-10-01T11:19:03.320631Z
07/02/2024,175,"
What In the fix is this shit!! Like WTF",2857,1,2024-10-01T11:19:07.815001Z,6511,1.516,Offensive,2024-10-01T11:19:07.815001Z
07/02/2024,176,"
Bruh this is some fuck shit",2858,1,2024-10-01T11:19:12.242737Z,6512,0.936,Offensive,2024-10-01T11:19:12.242737Z
07/02/2024,177,"
Letsssssss gooooooo THANK YOU GOD",2859,1,2024-10-01T11:19:15.691681Z,6513,0.843,Normal,2024-10-01T11:19:15.691681Z
06/02/2024,178,"
It will, don’t you even flinch",2860,1,2024-10-01T11:19:18.984722Z,6514,0.587,Normal,2024-10-01T11:19:18.984722Z
05/02/2024,179,"
UNA DON START OOOOO",2861,1,2024-10-01T11:19:22.416369Z,6515,0.77,Normal,2024-10-01T11:19:22.416369Z
02/02/2024,180,"
LETSSSSSSS GOOOOOOOO 🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬",2862,1,2024-10-01T11:19:26.263422Z,6516,1.173,Normal,2024-10-01T11:19:26.263422Z
23/01/2024,181,"
If dem no ask you out, no go Dey claim ownership o.",2863,1,2024-10-01T11:19:30.704864Z,6517,1.422,Normal,2024-10-01T11:19:30.720547Z
20/01/2024,182,"
Lem my own jeje!!!",2864,1,2024-10-01T11:19:34.974289Z,6518,1.061,Normal,2024-10-01T11:19:34.974289Z
19/01/2024,183,"
I Dey crush on myself 🎉",2865,1,2024-10-01T11:19:38.570651Z,6519,0.848,Normal,2024-10-01T11:19:38.570651Z
17/01/2024,184,"
what’s funny",2866,1,2024-10-01T11:19:42.264567Z,6520,1.626,Normal,2024-10-01T11:19:46.406907Z
14/01/2024,185,"
All green!! Pls dear",2867,1,2024-10-01T11:19:50.382329Z,6521,1.075,Normal,2024-10-01T11:19:50.382329Z
14/01/2024,186,"
I wan enter pitch myself, give me the ball abeg",2868,1,2024-10-01T11:19:54.018264Z,6522,0.778,Normal,2024-10-01T11:19:54.018264Z
13/01/2024,187,"
don’t you go betraying yourself",2869,1,2024-10-01T11:19:57.651218Z,6523,0.704,Normal,2024-10-01T11:19:57.651218Z
13/01/2024,188,"
I remember high school",2870,1,2024-10-01T11:20:00.946643Z,6524,0.617,Normal,2024-10-01T11:20:00.946643Z
13/01/2024,189,"
Just know, it’s you or you.",2871,1,2024-10-01T11:20:23.214321Z,6525,5.08,Normal,2024-10-01T11:20:23.214321Z
13/01/2024,190,"
God guide my Steppings!",2872,1,2024-10-01T11:20:27.281309Z,6526,0.744,Normal,2024-10-01T11:20:27.281309Z
13/01/2024,191,"
Na money dey my mind.",2873,1,2024-10-01T11:20:38.351160Z,6527,7.158,Normal,2024-10-01T11:20:38.351160Z
11/01/2024,192,"
If you give me fried rice for dream, put plenty turkey and dodo abeg",2874,1,2024-10-01T11:20:42.562679Z,6528,0.759,Normal,2024-10-01T11:20:42.562679Z
10/01/2024,193,"
my voice i greet you, help me hail melody.",2875,1,2024-10-01T11:20:47.429590Z,6529,1.341,Normal,2024-10-01T11:20:47.429590Z
10/01/2024,194,"
Wicked people I greet you o!!!",2876,1,2024-10-01T11:20:52.752128Z,6530,0.718,Offensive,2024-10-01T11:20:52.752128Z
07/01/2024,195,"
Smiling and frowning ",2877,1,2024-10-01T11:20:57.541682Z,6531,1.031,Normal,2024-10-01T11:20:57.541682Z
07/01/2024,196,Chest is high ! Morale on a trill.,2878,1,2024-10-01T11:21:07.552935Z,6532,6.59,Normal,2024-10-01T11:21:07.552935Z
07/01/2024,197,"
God do all!!!",2879,1,2024-10-01T11:21:12.212491Z,6533,1.124,Normal,2024-10-01T11:21:12.212491Z
06/01/2024,198,"
Curry it from way outside",2880,1,2024-10-01T11:21:15.782682Z,6534,0.719,Normal,2024-10-01T11:21:15.782682Z
05/01/2024,199,"
GOD loved me first..",2881,1,2024-10-01T11:21:19.689437Z,6535,0.564,Normal,2024-10-01T11:21:19.689437Z
05/01/2024,200,"
bean got krest on the highway",2882,1,2024-10-01T11:21:23.343169Z,6536,0.625,Normal,2024-10-01T11:21:23.343169Z
05/01/2024,201,"
real life menace",2883,1,2024-10-01T11:21:29.065699Z,6537,2.158,Normal,2024-10-01T11:21:29.065699Z
05/01/2024,202,"
2024 NO GREE FOR ANYBODY PAPA!!",2884,1,2024-10-01T11:21:34.864691Z,6538,2.994,Offensive,2024-10-01T11:21:34.864691Z
03/01/2024,203,"
God is good ❤️",2885,1,2024-10-01T11:21:40.434932Z,6539,0.623,Normal,2024-10-01T11:21:40.434932Z
01/01/2024,204,"
HAPPY NEW YEAR!!! ❤️❤️❤️",2886,1,2024-10-01T11:21:44.200338Z,6540,0.677,Normal,2024-10-01T11:21:44.200338Z
01/01/2024,205,"
HAPPY NEW YEAR!!! ❤️❤️❤️",2887,1,2024-10-01T11:21:48.660087Z,6541,1.198,Normal,2024-10-01T11:21:48.660087Z
31/12/2023,206,"
THANK YOU 2023, 2024 CONGRATULATIONS IN ADVANCE ❤️",2888,1,2024-10-01T11:21:52.432282Z,6542,0.596,Normal,2024-10-01T11:21:52.432282Z
29/12/2023,207,"
LOVE YOURSELF!! THATS THE REAL PRIZE 🏆",2889,1,2024-10-01T11:21:56.040353Z,6543,1.091,Normal,2024-10-01T11:21:56.040353Z
26/12/2023,208,I NO GET PJAMAS O,2890,1,2024-10-01T11:22:00.395174Z,6544,0.739,Normal,2024-10-01T11:22:00.395174Z
25/12/2023,209,MERRY CHRISTMAS 🎄,2891,1,2024-10-01T11:22:04.164446Z,6545,0.75,Normal,2024-10-01T11:22:04.164446Z
22/12/2023,210,BIRTHDAY IN AN HOUR!!!!!!!! 💃🏻💃🏻💃🏻,2892,1,2024-10-01T11:22:09.325089Z,6546,1.363,Normal,2024-10-01T11:22:09.325089Z
19/12/2023,211,"CHRISTMAS DON REACH O AND HARMATTAN DEY BUT I HOPE SEY POCKET NO DRY FOR MY SUGAR BABIES!!!!! IF E RED, SUGAR MUMMMY WAN MAKE AM PURPLEEEEEE 💜💜💜 💜💜💜💜💜💜💜💜💜",2893,1,2024-10-01T11:22:13.518166Z,6547,1.279,Normal,2024-10-01T11:22:13.518166Z
19/12/2023,212,GOT SOMETHING FOR YALL!!!!  🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀,2894,1,2024-10-01T11:22:17.965741Z,6548,0.826,Normal,2024-10-01T11:22:17.965741Z
16/12/2023,213,"MUSIC, FOOD TO MY SOUL 🎶",2895,1,2024-10-01T11:22:21.595521Z,6549,0.736,Normal,2024-10-01T11:22:21.595521Z
14/12/2023,214,"YOUNG BLACK GIRL FROM AFRICA 🌞https://platoon.lnk.to/TOTS
",2896,1,2024-10-01T11:22:25.008779Z,6550,0.668,Normal,2024-10-01T11:22:25.008779Z
10/12/2023,215,PRAYING FOR ALL CHELSEA FANS ❣️,2897,1,2024-10-01T11:22:30.097924Z,6551,0.686,Normal,2024-10-01T11:22:30.097924Z
10/12/2023,216,MALAIKAAAA TI SOKALEWA!!!!!  ,2898,1,2024-10-01T11:22:34.379966Z,6552,1.013,Normal,2024-10-01T11:22:34.379966Z
08/12/2023,217,LAST NIGHT WAS CRAZY!!!! WHAT AN INTIMATE NIGHT WITH MY FANS. I ENJOYED SINGING TO ALBUM TO YALL. LOTS OF LOVE ❤️ TEARS OF THE SUN 🌞,2899,1,2024-10-01T11:22:38.295613Z,6553,0.732,Normal,2024-10-01T11:22:38.295613Z
01/12/2023,218,GOD BIG PASS ALL!!!!!! SO THANKFUL 🙏🏽,2900,1,2024-10-01T11:22:42.264078Z,6554,0.792,Normal,2024-10-01T11:22:42.264078Z
30/11/2023,219,"
TELL ME WHAT YOU ARE THANKFUL FOR IN THE REPLIES ",2901,1,2024-10-01T11:22:49.274797Z,6555,3.806,Normal,2024-10-01T11:22:49.275799Z
29/11/2023,220,BLACK GIRLS ARE BEAUTIFUL 😍 YBGFA!!!!!!!! NEVER STOP CHASING THE RAINBOW ❤️,2902,1,2024-10-01T11:22:53.302869Z,6556,1.315,Normal,2024-10-01T11:22:53.302869Z
28/11/2023,221,YOUNG BLACK GIRL FROM AFRICA!!!! 🌞🌎,2903,1,2024-10-01T11:22:57.974584Z,6557,0.732,Normal,2024-10-01T11:22:57.974584Z
28/11/2023,222,"
EVERYDAY YOU WAKE UP ALIVE, JUST KNOW YOURE BLESSED!!!!",2904,1,2024-10-01T11:23:02.361373Z,6558,0.738,Normal,2024-10-01T11:23:02.361373Z
28/11/2023,223,MALAIKA SOKALEWA!!!!!!!!!,2905,1,2024-10-01T11:23:07.471353Z,6559,0.711,Normal,2024-10-01T11:23:07.472353Z
28/11/2023,224,"SORRY O, I STILL WANT TO BEAT YOUR BABY DADDY THOUGH!!",2906,1,2024-10-01T11:23:11.038433Z,6560,0.702,Offensive,2024-10-01T11:23:11.038433Z
27/11/2023,225,MY ENEMIES DEM DEY WAIT FOR ME!! E TOO SURE FOR ME 🌞,2907,1,2024-10-01T11:23:15.195994Z,6561,5.127,Normal,2024-10-01T11:23:23.492363Z
27/11/2023,226,THE HATE MAKES ME HAPPY TOO!!! BECAUSE IF YOU NEVER GET HATERS YOU NEVER HOT REACH!!!!! ❤️❤️❤️💃🏻💃🏻💃🏻💃🏻,2908,1,2024-10-01T11:23:27.133309Z,6562,0.721,Normal,2024-10-01T11:23:27.133309Z
27/11/2023,227,TEARS OF THE SUN ALBUM DON TEAR!!!!!! MY ENEMIES COME OUTSIDE  MAKE I TEAR UNA CLOTH.,2909,1,2024-10-01T11:23:31.592615Z,6563,1.076,Normal,2024-10-01T11:23:31.592615Z
27/11/2023,228,"BEFORE THE END OF THIS YEAR, ONE OF MY FANS OR MAYBE TWO WILL BECOME MILLIONAIRES!!!!!!!! SAVE THIS TWEET. I WILL FIND YOU AND CHANGE YOUR LIFE. MY ALBUM GOING CRAZY, I DEY HAPPY LIKE THIS.",2910,1,2024-10-01T11:23:43.773986Z,6564,8.104,Normal,2024-10-01T11:23:43.773986Z
27/11/2023,229,SUGAR MUMMY OF THE WHOLE WORLD 🌎 🌎🌎 THE CHRISTMAS PACK IS COMING!!!!!,2911,1,2024-10-01T11:23:47.351213Z,6565,0.781,Normal,2024-10-01T11:23:47.351213Z
26/11/2023,230,UNA MIND NO GO TOUCH GROUND ,2912,1,2024-10-01T11:23:50.910373Z,6566,0.7,Offensive,2024-10-01T11:23:50.910373Z
25/11/2023,231,"YBGFA DOING A MADNESS, LANKE GOING CRAZY, MALAIKA MAKING PEOPLE ENTER TRANCE!!!!! TEARS OF THE SUN IS TOOOOOO GONEEEEEE!!!",2913,1,2024-10-01T11:23:59.057196Z,6567,4.307,Normal,2024-10-01T11:23:59.057196Z
25/11/2023,232,BRUH!!!!!!!! AMERICA ROCKING WITH THE ALBUM HEAVY!! I SEE YALL ❤️❤️❤️🌞🌞🌞,2914,1,2024-10-01T11:24:03.978015Z,6568,1.749,Normal,2024-10-01T11:24:03.978015Z
25/11/2023,233,"SING MALAIKA WITH YOUR H FACTOR JARE, GOD NO DEY DISCRIMINATE!!!!!!!!!!!!",2915,1,2024-10-01T11:24:07.814195Z,6569,0.682,Normal,2024-10-01T11:24:07.814195Z
24/11/2023,234,"I PASS WATER, WATER PASS CREEK, CREEK PASS JALINGO. TEARS OF THE SUN SUN 🌞",2916,1,2024-10-01T11:24:17.069371Z,6570,1.865,Normal,2024-10-01T11:24:17.069371Z
23/11/2023,235,"SMOKEEEEE!!!! RAPPERS AND SINGERS FALL IN LINE, DEVIL DANCE OOEN VERSE CHALLENGE IS ON 🔥🔥🔥🔥🔥🔥🔥🔥🔥🌞🌞🌞🌞🌞",2917,1,2024-10-01T11:24:29.310255Z,6571,8.617,Normal,2024-10-01T11:24:29.310255Z
20/11/2023,236,NEVER STOP TRUSTING GOD. 🫵,2918,1,2024-10-01T11:24:33.889129Z,6572,1.512,Normal,2024-10-01T11:24:33.889129Z
18/11/2023,237,"
TALO GBE SMALL CHOPS????",2919,1,2024-10-01T11:24:38.167445Z,6573,0.986,Normal,2024-10-01T11:24:38.168445Z
17/11/2023,238,I JUST DEY HAPPY ANYHOW!!!!!!!!,2920,1,2024-10-01T11:24:43.157357Z,6574,1.705,Normal,2024-10-01T11:24:43.157357Z
