Date,S/N,Tweet,annotation_id,annotator,created_at,id,lead_time,sentiment,updated_at
20/08/2021,141,"
Sleep on who? Are you dumb?",145,1,2024-09-25T10:42:49.206094Z,141,1.019,Offensive,2024-09-25T10:42:49.206094Z
14/08/2021,142,"
All I was that year was funny and problematic 👨🏽‍🍳",146,1,2024-09-25T10:42:54.345644Z,142,1.311,Normal,2024-09-25T10:42:54.345644Z
14/08/2021,143,"
Nah I was really wilding in high school and more 😭🤣 I’m so sorry I been no too normal 🤣",147,1,2024-09-25T10:43:04.553441Z,143,4.006,Normal,2024-09-25T10:43:04.553441Z
14/08/2021,144,"
Lmaoo bro I swear I don’t know that nigga from 2014 🤣🤣",148,1,2024-09-25T10:43:19.152940Z,144,9.489,Normal,2024-09-25T10:43:19.152940Z
05/08/2019,145,"
Sometime in July 2019 , 
@Zlatan_Ibile
 gave me and opportunity of a lifetime by hopping on my record “Spiritual” and changed everything for me professionally and didn’t take a dime. I hope I can repay the Favour with this one “Alubarika” out Midnight ❤️🌙",149,1,2024-09-25T10:43:37.105502Z,145,9.785,Normal,2024-09-25T10:43:37.105502Z
03/08/2021,146,"
To my people that support me!! You’re not fans, you are my whole BELIEVERS! I swear fans go off when the lights are out but the ones that believe stayyyy!!! 9 months no music and I swear we were GOOD!! Iya won!! We UP!!! I do this for youuu!!! I love you!! Thank you!!",150,1,2024-09-25T10:43:44.342900Z,146,3.751,Normal,2024-09-25T10:43:44.342900Z
03/08/2021,147,"
Omo don’t let anybody tell you you’re not it! Don’t let anybody make you feel less of a KING OR QUEEN! I swear when you got something special, they will want to doubt you but keep your head UP!
IF YOU QUIT , YOU FUCK UP!",151,1,2024-09-25T10:43:58.301257Z,147,10.369,Normal,2024-09-25T10:43:58.301257Z
03/08/2021,148,"
I was in a very very very VERY terrible place this time last year! I was confused I really wanted to stop music cause I wasn’t me! I wasn’t myself! God has really done something great with me and all I needed to do was trust him , MYSELF and my TEAM. Everything else is FAKE!",152,1,2024-09-25T10:44:39.494222Z,148,18.987,Normal,2024-09-25T10:44:39.494222Z
03/08/2021,149,"
Bro I can cry cause God has blessed me!! God has really really blessed me and shamed the ones that wanted bad for me! I don’t even deserve it sometimes but I swear GOD HAS BLESSED MEE!! ❤️❤️",153,1,2024-09-25T10:44:45.721095Z,149,2.91,Normal,2024-09-25T10:44:45.721095Z
03/08/2021,150,"
What did I just wake up to jeeeeezzzzz 
@JAE5_
  😭😭😭😭😭😭🤯🤯🤯🤯🤯🤯",154,1,2024-09-25T10:44:50.874439Z,150,1.689,Normal,2024-09-25T10:44:50.874439Z
03/08/2021,151,"
SANTAN FUCKING DAVEEEEEEEEE 😭😭😭😭😭😭😭😭😭😭😭😭",155,1,2024-09-25T10:44:57.093474Z,151,1.517,Normal,2024-09-25T10:44:57.093474Z
27/07/2021,152,"
My Music took me out the country for the first time in my life ❤️",156,1,2024-09-25T10:45:01.523541Z,152,1.342,Normal,2024-09-25T10:45:01.523541Z
20/07/2021,153,"
Make I tell you straight , you are not my mate 🎶🎶",157,1,2024-09-25T10:45:06.772285Z,153,0.79,Offensive,2024-09-25T10:45:06.772285Z
19/06/2021,154,"that’s why I no want stress, I swear I no want wahala 🎶📥",158,1,2024-09-25T10:45:11.701133Z,154,1.407,Normal,2024-09-25T10:45:11.701133Z
04/06/2021,155,"
I’m the N’golo Kante of music aje 🤦🏽‍♂️ Work rate impeccable.",159,1,2024-09-25T10:45:16.531106Z,155,1,Normal,2024-09-25T10:45:16.531106Z
15/07/2021,156,"
I put my life on that! E.P first tho 🙏🏽",160,1,2024-09-25T10:45:21.009274Z,156,1.135,Normal,2024-09-25T10:45:21.009274Z
14/06/2021,157,"

The MUSIC i am making , the MUSIC I have made...nah , we gon be here for a minute. God is not finished. I was on my knees for this.✨",161,1,2024-09-25T10:45:32.280495Z,157,7.421,Normal,2024-09-25T10:45:32.280495Z
19/07/2021,158,"
Bro excitement won’t let me sleep",162,1,2024-09-25T10:45:37.031168Z,158,0.933,Normal,2024-09-25T10:45:37.031168Z
07/07/2021,159,"
My best friend passed her Bar Final!! Lawyerrrrr 
@gae3me
 !! 💥💥💥✨✨✨ I’m so proud of you!! ❤️",163,1,2024-09-25T10:45:42.981201Z,159,2.223,Normal,2024-09-25T10:45:42.981201Z
05/07/2021,160,Lyrics from something I wrote yesterday and some people wishing me bad or telling me to calm down for talking my shit. Lol it is crazy 🤣,164,1,2024-09-25T10:45:52.080929Z,160,4.706,Offensive,2024-09-25T10:45:52.080929Z
05/07/2021,161,"
My self Confidence irritates a lot of people on here. Sorry not sorry. I’m my own hype-man , hype yourself too if you’re good. 🤷🏽‍♂️",165,1,2024-09-25T10:46:14.282092Z,161,14.331,Offensive,2024-09-25T10:46:14.282092Z
22/06/2021,162,"
Thank God say man no be God FR FR!!",166,1,2024-09-25T10:46:19.030397Z,162,1.042,Normal,2024-09-25T10:46:19.030397Z
20/06/2021,163,Bro we did thattttt!!!! 💨💨💨,167,1,2024-09-25T10:46:25.751341Z,163,1.906,Normal,2024-09-25T10:46:25.751341Z
18/06/2021,164,"
“If you no get money e Dey kill idea” - Buju 2021 
(Lol me sef don get quote🤣) https://music.apple.com/ng/album/outside/1565430016?i=1565430022",168,1,2024-09-25T10:46:35.223468Z,164,4.618,Offensive,2024-09-25T10:46:35.223468Z
17/06/2021,165,As long as the Hennessy for my cup e neva finish 🥃,169,1,2024-09-25T10:46:40.234664Z,165,1.336,Normal,2024-09-25T10:46:40.234664Z
17/06/2021,166,I promised my fans bragging rights this year. No stopping 🤞🏽❤️,170,1,2024-09-25T10:46:48.874406Z,166,3.609,Normal,2024-09-25T10:46:48.874406Z
16/06/2021,167,Asa said I’m EXCEPTIONAL 😢,171,1,2024-09-25T10:46:53.206207Z,167,1.048,Normal,2024-09-25T10:46:53.206207Z
14/06/2021,168,"“o n biinu omo ologo , na your calamity” 
Feeling tomorrow 🎥💥",172,1,2024-09-25T10:46:58.026962Z,168,0.852,Offensive,2024-09-25T10:46:58.026962Z
14/06/2021,169,"
Some people are troubled inside and try to trouble others because peace is so far from them. I’m not your problem .",173,1,2024-09-25T10:47:05.943315Z,169,4.158,Offensive,2024-09-25T10:47:05.943315Z
11/06/2021,170,"
I know say one day e go better I go carry Grammy. 🙏🏽",174,1,2024-09-25T10:47:13.857240Z,170,3.444,Normal,2024-09-25T10:47:13.857240Z
06/06/2021,171,I’m actually so scared for my country and the future here. So much trouble because people who don’t think are ruling.,175,1,2024-09-25T10:47:42.441376Z,171,8.141,Offensive,2024-09-25T10:47:42.441376Z
06/06/2021,172,I still like the way I’m feeling but the things wey dey stress me no small again 😔,176,1,2024-09-25T10:47:49.011230Z,172,2.834,Normal,2024-09-25T10:47:49.011230Z
05/06/2021,173,"
Why are our leaders sooo backward ? 🤦🏽‍♂️💔",177,1,2024-09-25T10:47:53.541073Z,173,0.873,Offensive,2024-09-25T10:47:53.541073Z
04/06/2021,174,"
Be Proud of yourself! E no easy!!",178,1,2024-09-25T10:47:58.394246Z,174,1.258,Normal,2024-09-25T10:47:58.394246Z
04/06/2021,175,"
For every little win , for me and the people that support me, I will be loud about it! because you don’t know how many times we lost or were losing and kept our mouths shut.",179,1,2024-09-25T10:48:42.606176Z,175,32.051,Normal,2024-09-25T10:48:42.609191Z
04/06/2021,176,"
To some , you look better struggling,  begging or just being less of yourself even when you should celebrate yourself for whatever little win you get. Not me sha",180,1,2024-09-25T10:48:58.212454Z,176,11.955,Offensive,2024-09-25T10:48:58.212454Z
04/06/2021,177,"
People hate it when others blow your trumpet ...they hate it even more when you blow it yourself. Can’t please everybody 🤷🏽‍♂️",181,1,2024-09-25T10:49:09.611390Z,177,3.245,Offensive,2024-09-25T10:49:09.611390Z
02/06/2021,178,"
2 Fucking Bangersss!!! E be film trick!!🤮🤮🔥🔥",182,1,2024-09-25T10:49:13.610940Z,178,0.957,Offensive,2024-09-25T10:49:13.610940Z
02/06/2021,179,"
Bro , you should hear the madness from last night 😭🔥",183,1,2024-09-25T10:49:20.771078Z,179,3.91,Offensive,2024-09-25T10:49:20.771078Z
31/05/2021,180,"
😭😭 No vexx",184,1,2024-09-25T10:49:26.001247Z,180,0.851,Normal,2024-09-25T10:49:26.001247Z
29/05/2021,181,Chelsea fans outside like how they’re feeling now 🔵💙,185,1,2024-09-25T10:49:30.914545Z,181,1.485,Normal,2024-09-25T10:49:30.914545Z
28/05/2021,182,Not really big on challenges but I got one for ballers ⚽️ 🏀 #Outside,186,1,2024-09-25T10:49:39.373557Z,182,4.85,Normal,2024-09-25T10:49:39.373557Z
27/05/2021,183,"My Label , My Team , My AMAZING FANBASE!! ❤️🌍 TYE!",187,1,2024-09-25T10:49:48.211283Z,183,1.202,Normal,2024-09-25T10:49:48.211283Z
24/05/2021,184,"I legit got that mail and froze , shit was crazy",188,1,2024-09-25T10:49:53.051130Z,184,0.923,Normal,2024-09-25T10:49:53.051130Z
22/05/2021,185,Me I still dey look for my chedda 💵,189,1,2024-09-25T10:49:57.971248Z,185,0.942,Normal,2024-09-25T10:49:57.971248Z
20/05/2021,186,If you no get money e dey kill idea 😢,190,1,2024-09-25T10:50:03.291217Z,186,0.887,Offensive,2024-09-25T10:50:03.291217Z
21/05/2021,187,so “Feeling” won’t let me be number 1 ?  na me sing you o ?🥺,191,1,2024-09-25T10:50:16.644755Z,187,9.302,Normal,2024-09-25T10:50:16.644755Z
20/05/2021,188,"“If you no get money, e dey kill idea”

                                              Buju TYE",192,1,2024-09-25T10:50:21.065472Z,188,1.065,Offensive,2024-09-25T10:50:21.065472Z
19/05/2021,189,"PLEASE! PLEASE! PLEASE ! 

I need you now more than ever. Please come through for me like never before pleaseeeee 😭🙏🏽",193,1,2024-09-25T10:50:31.501044Z,189,6.307,Normal,2024-09-25T10:50:31.501044Z
19/05/2021,190,"
So sorry about your crypto 😢 I dey for you tonight ❤️",194,1,2024-09-25T10:50:36.601268Z,190,1.657,Normal,2024-09-25T10:50:36.601268Z
11/05/2021,191,"I know legends whose first major come-ups , awards and recognitions were as a result of their features or contributions to other people’s records but you want to belittle mine like I didn’t bring my A game on ALL?  normal level , Hate what you can’t understand oka4or ❤️",195,1,2024-09-25T10:50:57.181132Z,191,4.275,Offensive,2024-09-25T10:50:57.181132Z
09/05/2021,192,"Nobody’s fear or insecurity should be your reality! 

Do what you really want to do.",196,1,2024-09-25T10:51:04.117203Z,192,2.269,Normal,2024-09-25T10:51:04.117203Z
09/05/2021,193,"“you can’t do..” “you can’t drop..” “Nobody does tha..” 

Ma nigga , YOU can’t do that! I CAN!! 

Let me flow!! You no hear!! 

Now music will speak 🌊",197,1,2024-09-25T10:51:23.814086Z,193,15.7,Offensive,2024-09-25T10:51:23.814086Z
09/05/2021,194,I swear you can’t rub your insecurities on me anymore! Been that singing nigga that know wtf he’s doing and I’m always grafting cause I’m not where I wanna be yet but NO TELL ME SAY I NO SABI!!!,198,1,2024-09-25T10:52:24.275036Z,194,46.787,Offensive,2024-09-25T10:52:24.275036Z
07/05/2021,195,I dey burst my own head 😭,199,1,2024-09-25T10:52:30.461893Z,195,2.452,Normal,2024-09-25T10:52:30.461893Z
29/04/2021,196,"
“ Odogwu ni mi sha , shey you Dey confirm am for your speaker , this time I call chopstix for assistance , say we go blow your mind Afghanistan “ ",200,1,2024-09-25T10:52:42.676186Z,196,9.199,Normal,2024-09-25T10:52:42.676186Z
18/04/2021,197,"Now, my music will speak. It’s been love ❤️",201,1,2024-09-25T10:52:48.041241Z,197,1.361,Normal,2024-09-25T10:52:48.041241Z
14/04/2021,198,Sorry I’m Late 🧎🏾‍♂️,202,1,2024-09-25T10:52:52.217129Z,198,0.853,Normal,2024-09-25T10:52:52.217129Z
03/03/2021,199,"Leave follower count, my fans LISTEN!! 
Irreplaceable ❤️ Buju Hive! 🤩",203,1,2024-09-25T10:52:58.754218Z,199,1.76,Normal,2024-09-25T10:52:58.754218Z
26/02/2021,200,"
Kizz Daniel and Coublon always doing a madness! 🔥 Everytime!!",204,1,2024-09-25T10:53:03.391268Z,200,0.978,Offensive,2024-09-25T10:53:03.391268Z
20/01/2021,201,"
How could I have made such a mistake",205,1,2024-09-25T10:53:08.131365Z,201,0.845,Normal,2024-09-25T10:53:08.131365Z
14/12/2020,202,"
It’s sickening cause it could have been any one of us. They just wanted to play music and Perform to people who wanted to see them. #FreeOmahLay #FreeTems",206,1,2024-09-25T10:53:19.291026Z,202,6.825,Normal,2024-09-25T10:53:19.291026Z
14/12/2020,203,"
How do you get invited to perform at a show , deliver an amazing show and get arrested ?? For what ?? Killing the show?? 😡 #FreeOmahLay #FreeTems",207,1,2024-09-25T10:53:27.961356Z,203,6.088,Normal,2024-09-25T10:53:37.791309Z
14/12/2020,204,"
#FreeOmahLay #FreeTems",208,1,2024-09-25T10:53:32.891108Z,204,1.011,Normal,2024-09-25T10:53:32.891108Z
30/10/2020,205,"I might be rough around the edges baby, yes.",209,1,2024-09-25T10:53:42.692396Z,205,1.419,Normal,2024-09-25T10:53:42.692396Z
30/10/2020,206,"“Dem ina ina ina ina ina ina  , I know say dem go pray on my downfall.. I’m still a winner winner winner ..”  -  🦅

#MadeinLagos",210,1,2024-09-25T10:53:51.643234Z,206,4.983,Normal,2024-09-25T10:53:51.647255Z
24/10/2020,207,Still on Still #EndSARS,211,1,2024-09-25T10:54:11.088153Z,207,3.145,Normal,2024-09-25T10:54:11.088153Z
21/10/2020,208,"How can you chase 3 UNARMED men  , Shooting directly at them, hitting 2 and then start CONGRATULATING YOURSELVES ?? FOR WHAT EXACTLY?? WHAT IS HAPPENING?? IN BROAD DAY LIGHT!!",212,1,2024-09-25T10:54:19.968552Z,208,1.83,Offensive,2024-09-25T10:54:19.968552Z
21/10/2020,209,THEY ARE APPLAUDING THEMSELVES??!! WTH!💔🇳🇬 #EndPoliceBrutalityinNigeraNOW,213,1,2024-09-25T10:54:30.840244Z,209,0.94,Offensive,2024-09-25T10:54:30.840244Z
19/10/2020,210,I actually never thought I’d be so interested in news and history in politics and Nigeria generally. Shook.,214,1,2024-09-25T10:54:41.696711Z,210,5.145,Normal,2024-09-25T10:54:41.696711Z
17/10/2020,211,"
That’s my team ❤️ #EndSARS",215,1,2024-09-25T10:54:48.253212Z,211,2.36,Normal,2024-09-25T10:54:48.253212Z
16/10/2020,212,"
Whoever is leading the praise at the #GbagadaProtest is on 🔥🔥🔥🔥 #EndSARS",216,1,2024-09-25T10:54:53.253665Z,212,1.051,Normal,2024-09-25T10:54:53.253665Z
16/10/2020,213,Another day to #EndSARS and #EndSWATInNigeriaNow,217,1,2024-09-25T10:54:59.764220Z,213,2.108,Normal,2024-09-25T10:54:59.764220Z
15/10/2020,214,"
What an embarrassing government. 💔 How would you rather create problems than solutions??!! Is it cra....?! Me I feel say na ment but we will not STOP. #EndSARS #EndSWAT #SWATMUSTENDNOW #SarsMustGoNow",218,1,2024-09-25T10:55:04.466743Z,214,0.946,Offensive,2024-09-25T10:55:04.466743Z
14/10/2020,215,"Drop the contact , let me and the person be threatening each other 🙏🏽#EndSWAT #SWATMUSTEND",219,1,2024-09-25T10:55:09.038289Z,215,1.032,Offensive,2024-09-25T10:55:09.038289Z
14/10/2020,216,"
Misogyny is oozing all over that man and even when he wants to do something right , he always feels threatened with women involving themselves and in most cases performing beyond expectations...e say na “cultist” 🤬 #EndSWAT #SWATMUSTENDNOW",220,1,2024-09-25T10:55:15.271286Z,216,2.395,Offensive,2024-09-25T10:55:15.271286Z
13/10/2020,217,Women dey do tinsssss!!! 👸🏽,221,1,2024-09-25T10:55:21.453301Z,217,1.706,Normal,2024-09-25T10:55:21.453301Z
10/12/2020,218,#FREEOJAHBEE #SARSMUSTEND,222,1,2024-09-25T10:55:25.777744Z,218,0.982,Normal,2024-09-25T10:55:25.777744Z
12/10/2020,219,"Please where is 
@ojahbee
 ??!!!",223,1,2024-09-25T10:55:30.532401Z,219,0.881,Normal,2024-09-25T10:55:30.532401Z
11/10/2020,220,Nigerian Politicians are,224,1,2024-09-25T10:55:37.301940Z,220,4.35,Indeterminate,2024-09-25T10:56:03.533311Z
10/10/2020,221,💔 #JusticeForJimohIsaiq #EndSARSImmediately,225,1,2024-09-25T10:56:07.136214Z,221,1.114,Indeterminate,2024-09-25T10:56:07.137215Z
09/10/2020,222,#EndSARS #EndSARSImmediately #EndSarsNow,226,1,2024-09-25T10:56:34.227624Z,222,1.616,Indeterminate,2024-09-25T10:56:34.227624Z
04/07/2020,223,"I know failure no go come my way cause na in Jesus name , wey me I dey pray.🧎‍♂️ #DanielBenson",227,1,2024-09-25T10:56:43.205074Z,223,4.831,Normal,2024-09-25T10:56:43.205074Z
22/08/2020,224,"Who God has blessed , no man can curse. ❤️
",228,1,2024-09-25T10:56:47.483031Z,224,0.924,Normal,2024-09-25T10:56:47.483031Z
19/08/2020,225,"
It’s not an easy road",229,1,2024-09-25T10:56:51.767291Z,225,0.908,Normal,2024-09-25T10:56:51.767291Z
05/04/2020,226,"
‘If you feeling like you can’t level-up , Omo make you nah stop at all , because right when , you start feeling like you can’t level-up , that’s when you have to shut the devil up’ 🕊",230,1,2024-09-25T10:57:08.055672Z,226,12.251,Offensive,2024-09-25T10:57:08.055672Z
14/08/2020,227,Na this kain match Dey make boys break pad,231,1,2024-09-25T10:57:12.321424Z,227,1.115,Normal,2024-09-25T10:57:12.321424Z
18/08/2020,228,"
I no be one of those men wey dey fear t*t* ,fuck yansh, check am na kpakurupkpa! 😡 #TAT",232,1,2024-09-25T10:57:19.852843Z,228,3.199,Offensive,2024-09-25T10:57:19.852843Z
21/06/2020,229,shey ko por leti won ni ? 👑,233,1,2024-09-25T10:57:27.057495Z,229,2.575,Normal,2024-09-25T10:57:27.057495Z
19/06/2020,230,"
To ba ka e mo woro 👨🏾‍✈️",234,1,2024-09-25T10:59:17.102363Z,230,102.471,Indeterminate,2024-09-25T10:59:17.102363Z
09/06/2020,232,I’m unblocking everyone. The shine must blind you 😂,236,1,2024-09-25T10:59:40.517959Z,232,1.093,Offensive,2024-09-25T10:59:40.517959Z
03/06/2020,233,I just wish the world and liquor could combine 😪,237,1,2024-09-25T10:59:48.887524Z,233,1.824,Offensive,2024-09-25T10:59:48.887524Z
02/06/2020,234,"If your guy is a rapist or he assaults women and you cover it , you’re a bastard and you deserve the worst! 
Yes , You! Bastard!",238,1,2024-09-25T10:59:55.779880Z,234,1.042,Offensive,2024-09-25T10:59:55.779880Z
30/05/2020,235,And please don’t pit me against my brother’s. It’s their music I listen to to learn and to grow. They’re the geniuses.,239,1,2024-09-25T11:00:05.574443Z,235,4.167,Normal,2024-09-25T11:00:05.574443Z
30/05/2020,236,"Love to my brothers and sisters doing this. We push such an amazing cause and we are breaking barriers with the music here and beyond. Our Generation. God forbid that i will ever be an instrument of hate , jealousy or envy. Everybody is a winner. ❤️",240,1,2024-09-25T11:00:16.377888Z,236,5.903,Normal,2024-09-25T11:00:16.377888Z
27/05/2020,237,"Lord , leriq and I made a song and I told him it’ll end up in FIFA. Please come through for us. 🤲🏼",241,1,2024-09-25T11:00:29.922959Z,237,8.346,Normal,2024-09-25T11:00:29.922959Z
26/05/2020,238,O di woro si woro! Emi won wa mi ni igboro 🔥🔥😈,242,1,2024-09-25T11:00:37.698459Z,238,1.623,Normal,2024-09-25T11:00:37.698459Z
26/05/2020,239,Dang I didn’t see that one cause the tweet was down,243,1,2024-09-25T11:00:44.893738Z,239,0.899,Normal,2024-09-25T11:00:44.893738Z
25/05/2020,240,"Made this for anyone feeling pressure to accept or take less than you deserve because it’s coming from someone of importance or from a high position. Trust your magic , you’re good. Ma fo fun anybody. Talk am times two. #OnLife https://x.com/BNXN/status/12/BNXN/status/1264832854099398658",244,1,2024-09-25T11:00:53.255953Z,240,3.053,Normal,2024-09-25T11:00:53.256965Z
22/05/2020,241,"My dad called to say he woke up missing me and just when he sat in the living room to call me , I popped up on TV😭",245,1,2024-09-25T11:01:02.308833Z,241,1.886,Normal,2024-09-25T11:01:02.308833Z
