"Date","S/N","Tweet","annotation_id","annotator","created_at","id","lead_time","sentiment","updated_at"
"10/08/23",152,"She is also called #Elesteee , Lifesize, Teddy, LST all Join. Anyone wey sweet for your mouth boss. 🕷️",151,"1","2024-10-01T07:41:46.108618Z",151,6.883,"Normal","2024-10-01T07:41:46.108773Z"
"10/08/23",153,"Thanks for the kind words. New music out already. Enjoy - ",152,"1","2024-10-01T07:41:52.798236Z",152,2.058,"Normal","2024-10-01T07:41:52.798348Z"
"10/08/23",154,"Lol she never even land finish. ",153,"1","2024-10-01T07:41:59.030563Z",153,1.718,"Normal","2024-10-01T07:41:59.030665Z"
"09/08/23",155,"Unveiling a new artist is a reminder of how an artist have let themselves go through the laid down process of the Mavin academy, the testament of our faith in them and the coming together of our hardwork. With the power vested in me by the Supreme Mavin Dynasty It’s my pleasure to introduce you to Mavin’s latest signee. Rapper, poet, singer and songwriter Lifesize Teddy. Pls follow and welcome  @lifesize_teddy_
",154,"1","2024-10-01T07:42:07.131424Z",154,3.46,"Normal","2024-10-01T07:42:07.131553Z"
"",156,"OSHEEEE BOLD TYPING DEY TWITTER NOW LOL",155,"1","2024-10-01T07:42:14.178531Z",155,10.956,"Indeterminate","2024-10-01T07:42:25.258129Z"
"08/07/23",157,"who go buy thread?",156,"1","2024-10-01T07:42:32.299609Z",156,2.822,"Indeterminate","2024-10-01T07:42:32.299755Z"
"04/07/23",158,"With all the amazing love songs that @johnnydrille  has written, it’s only right that he bags one of the most amazing women I have met to share #Thebestpart of his life. I am so happy for both of you. May GOD continue to bless your union. Happy birthday again @rimouuune 🤍🐘",157,"1","2024-10-01T07:42:42.765894Z",157,4.975,"Normal","2024-10-01T07:42:42.766038Z"
"28/06/23",159,"Happy new month. May this month be better than the last. 🤍🐘",158,"1","2024-10-01T07:42:50.782270Z",158,2.822,"Normal","2024-10-01T07:42:50.782421Z"
"28/06/23",160,"Na KFC wey I buy yesterday I Dey chop like this. As I never see better pepper chop for this #afronationportugal . Anybody wey get plug for this side hit me up Abeg. Also go and jam this new Gbedu. #Modupe by @crayonthis  OUT NOW!!! ",159,"1","2024-10-01T07:42:58.446469Z",159,3.47,"Normal","2024-10-01T07:42:58.446621Z"
"",161,"She has broken 2 records then. Give it to her. 😁🤍🐘",160,"1","2024-10-01T07:43:07.811497Z",160,4.338,"Normal","2024-10-01T07:43:07.811636Z"
"14/06/23",162,"Na Baba GOD Dey run am.",161,"1","2024-10-01T07:43:16.326316Z",161,4.288,"Normal","2024-10-01T07:43:16.326469Z"
"",163,"Una like wahala. Let the cats breathe.",162,"1","2024-10-01T07:43:47.842299Z",162,24.375,"Offensive","2024-10-01T07:43:47.842461Z"
"04/06/23",164,"Ahh wahala full this Netflix fake profile",163,"1","2024-10-01T07:43:57.997889Z",163,4.946,"Normal","2024-10-01T07:43:57.998039Z"
"04/06/23",165,"This is fire bro. Love it. 🙌🏽🙌🏽🙌🏽🤍",164,"1","2024-10-01T07:44:04.854471Z",164,2.381,"Normal","2024-10-01T07:44:04.854620Z"
"31/05/3",166,"Do you know anybody that admits that he or she is a liar? ",165,"1","2024-10-01T07:44:12.073571Z",165,2.272,"","2024-10-01T07:44:12.073694Z"
"31/05/23",167,"Lol ki lo le to yen 😂",166,"1","2024-10-01T07:44:19.966332Z",166,2.334,"Normal","2024-10-01T07:44:19.966484Z"
"30/05/23",168,"Lol you wan use your spit find money before?",167,"1","2024-10-01T07:44:38.100987Z",167,12.332,"Offensive","2024-10-01T07:44:38.101132Z"
"30/05/23",169,"Me sef wan Dey do boom boom boom lol",168,"1","2024-10-01T07:44:47.883968Z",168,4.569,"Indeterminate","2024-10-01T07:44:47.884338Z"
"30/05/23",170,"Abeg who go teach me how to become pro betting Kpunter Abi na tipster una Dey call am. ⚽️ 🏀 🎾 🤍🐘",169,"1","2024-10-01T07:44:55.645475Z",169,1.905,"Normal","2024-10-01T07:44:55.645615Z"
"27/05/23",171,"Good morning. You don baff?",170,"1","2024-10-01T07:45:27.046302Z",170,26.263,"Offensive","2024-10-01T07:45:27.046431Z"
"26/05/23",172,"The love was too real and overwhelming. In our own little way, jobs will be created. Families will smile. I am very happy we will all break bread together. Join the DRIP movement. 
@dripssoapafrica",171,"1","2024-10-01T07:45:35.126334Z",171,3.072,"Normal","2024-10-01T07:45:35.126444Z"
"26/05/23",173,"Yesterday was a movie. I went with my men to visit my other super giant distro men at Lagos Trade Fair. All hands are on deck to make sure we get the DRIP to you anywhere. 
@dripssoapafrica",172,"1","2024-10-01T07:45:47.301526Z",172,6.644,"Normal","2024-10-01T07:45:47.301673Z"
"26/05/23",174,"Coming thru with that DRIP ENERGY 😉. I never enter gear but shift Abeg. If your soap guy no get Drip, switch shop hehe. 🤍🐘",173,"1","2024-10-01T07:45:57.448473Z",173,12.793000000000001,"Offensive","2024-10-01T07:46:08.662412Z"
"24/05/23",175,"I love this internet ehn lol. To think that I just dropped the audio as cruise on Instagram o. He took the audio and turned it into this Gbedu. Played it for me and I loved it hehe.  Watch the full version here.",174,"1","2024-10-01T07:46:28.506595Z",174,9.311,"Normal","2024-10-01T07:46:28.506743Z"
"24/05/23",176,"Had so much fun. And the lady Blessing sang really well. 🙌🏽🙏🏾🤍",175,"1","2024-10-01T07:46:37.646641Z",175,3.752,"Normal","2024-10-01T07:46:37.646817Z"
"24/05/23",177,"No vex Abeg. Pele 🤍🙌🏽🙏🏾",176,"1","2024-10-01T07:46:50.759641Z",176,2.599,"Normal","2024-10-01T07:46:50.759805Z"
"23/05/23",178,"This Rema’s Charm official video is giving me joy. The boy too sabi Abeg ",177,"1","2024-10-01T07:46:58.980871Z",177,3.416,"Normal","2024-10-01T07:46:58.981005Z"
"22/05/23",179,"Those days wey I be sinner. This kind rain like this na soft water water yansh just remain. 🚶🏼‍♂️",178,"1","2024-10-01T07:47:22.561280Z",178,16.046,"Normal","2024-10-01T07:47:22.561431Z"
"22/05/23",180,"Congrats on every. More blessings 🙌🏽🙌🏽🤍🐘",179,"1","2024-10-01T07:47:30.545276Z",179,2.914,"Normal","2024-10-01T07:47:30.545408Z"
"19/05/23",181,"Good Morning. Make sure you listen to King Coal today.",180,"1","2024-10-01T07:47:38.236759Z",180,3.847,"Normal","2024-10-01T07:47:38.236906Z"
"14/05/23",182,"He said it and he did it. All hail the boy who saw tomorrow. - Lorde 
@heisrema
 🦇",181,"1","2024-10-01T07:47:47.410764Z",181,3.462,"Normal","2024-10-01T07:47:47.410905Z"
"14/05/23",183,"Apparently landladies do the same too. Come onnnn it’s 2023. A lot of young girls are working really hard and doing well for themselves.",182,"1","2024-10-01T07:48:05.805792Z",182,10.014,"Normal","2024-10-01T07:48:05.805943Z"
"14/05/23",184,"Don’t men have different guys and girls coming to find them too??? 🤷🏽‍♂️",183,"1","2024-10-01T07:48:16.698560Z",183,4.185,"Normal","2024-10-01T07:48:16.698672Z"
"14/05/23",185,"Dear Lagos Landlords what did single women do to you people? Why is it hell for them to rent a place?",184,"1","2024-10-01T07:48:31.994043Z",184,10.306,"Normal","2024-10-01T07:48:31.994227Z"
"11/05/23",186,"The best thing you will hear today.",185,"1","2024-10-01T07:48:40.707529Z",185,3.761,"Normal","2024-10-01T07:48:40.707672Z"
"11/05/23",187,"No mind them o lol",186,"1","2024-10-01T07:48:50.387282Z",186,4.305,"Normal","2024-10-01T07:48:50.387423Z"
"11/05/23",188,"Meet the four variants of the Drip Soap namely Drip papaya ,Drip Vitamin C, Drip carrot and Drip Gold with their respective unique benefits formulated for your beauty needs. Now, you have the license to DRIP. Do your skin a favour, choose between any of our variants of the Drip Soap and glow effortlessly. Follow 
@dripsoapafrica",187,"1","2024-10-01T07:48:57.422413Z",187,2.64,"Normal","2024-10-01T07:48:57.422536Z"
"10/05/23",189,"Shout out to 
@BoySpyce
 Happy birthday bro. 
New single #Relationship OUT NOW!!",188,"1","2024-10-01T07:49:32.096298Z",188,2.809,"Normal","2024-10-01T07:49:32.096424Z"
"08/05/23",190,"This one Dey every corner #DripSoap",189,"1","2024-10-01T07:49:39.006902Z",189,1.953,"Normal","2024-10-01T07:49:39.007036Z"
"08/05/23",191,"Yesterday my baby Mavin turned 11. Today is the beginning of another exciting journey for me. Allow me to introduce to you my new baby #Drip 😁💃🏻💃🏻💃🏻. For the past 18 months I have spent time with experts perfecting my first range of beauty soaps 
@DripSoapAfrica
 ",190,"1","2024-10-01T07:49:48.955869Z",190,3.502,"Normal","2024-10-01T07:49:48.955997Z"
"07/05/23",192,"Worked all night in the stu. So I Dey go sleep now. If I picked you, I will run the transfers when I wake up don’t panic Abeg. Love always. 🤍🐘",191,"1","2024-10-01T07:49:56.999789Z",191,2.831,"Normal","2024-10-01T07:49:56.999945Z"
"07/05/23",193,"So I have picked 20 people. Like I said this is for today. Another day it can be your turn. Thanks thanks thanks for always supporting even tho I know that some goody 2 shoes live on twitter to troll you for your tweets. 🤍🐘",192,"1","2024-10-01T07:50:06.498548Z",192,3.015,"Normal","2024-10-01T07:50:06.498689Z"
"07/05/23",194,"Thanks. ✅🙌🏽🙌🏽 No. 20",193,"1","2024-10-01T07:50:38.011344Z",193,4.59,"Normal","2024-10-01T07:50:38.011488Z"
"07/05/23",195,"Ahhhh for that Loya milk wey you add alone sef I will send you 500k. Thanks for being there. ✅ 🙌🏽🙌🏽🙌🏽 No. 19",194,"1","2024-10-01T07:50:44.857140Z",194,1.919,"Normal","2024-10-01T07:50:44.857301Z"
"07/05/23",196,"Lol only your own go different. 😂",195,"1","2024-10-01T07:51:11.066998Z",195,18.059,"Normal","2024-10-01T07:51:11.067194Z"
"07/05/23",197,"No bro thank you for the support o. When I come on here to say epp me do this and that. You don’t have to but u do and I truly appreciate. ✅ 🙌🏽🙌🏽 Winner No. 6",196,"1","2024-10-01T07:51:18.985536Z",196,3.491,"Normal","2024-10-01T07:51:18.985669Z"
"07/05/23",198,"You don try and I am grateful. I sha said 3 has to be brands I have worked with, not music but thanks still. Send your account details. 🙏🏾 ",197,"1","2024-10-01T07:51:30.378716Z",197,2.936,"Normal","2024-10-01T07:51:30.378884Z"
"07/05/23",199,"This is an appreciation tweet 🙏🏾.  For today 20 people will get 100k each. Show me screenshots of 4 times that you have helped my hustle. 3 of the screenshots has to be tweets about a brand that I represented at some point. Love always 🤍🐘",198,"1","2024-10-01T07:54:56.204390Z",198,3.835,"Normal","2024-10-01T07:54:56.204647Z"
"04/05/23",200,"Plenty correct husband materials will be at the cinema to watch #TheKujusAgain. Your Mr Right might there ooo.",199,"1","2024-10-01T07:55:04.170437Z",199,3.403,"Normal","2024-10-01T07:55:04.170575Z"
"04/05/23",201,"Dear ladies if he is toasting you and can’t take you to the cinema this weekend to watch #TheKujusAgain he is not the one ooo. #BelieveMe cc 
@itkmovie
 🤍🐘",200,"1","2024-10-01T07:55:25.135539Z",200,8.109,"Normal","2024-10-01T07:55:25.135710Z"
"03/05/23",202,"My people my movie #TheKujusAgain is still showing in the cinemas. So pls make a date with a special someone this weekend. I promise you would have a great time. 
@itkmovie",201,"1","2024-10-01T07:55:34.727539Z",201,3.375,"Normal","2024-10-01T07:55:34.727692Z"
"02/05/23",203,"No o. I Dey sell my market. ",202,"1","2024-10-01T07:55:42.660965Z",202,2.475,"Normal","2024-10-01T07:55:42.661118Z"
"02/05/23",204,"Like always, 
@Johnnydrille
 and I will forever give you the best song in the world. #BelieveMe. Listen to this masterpiece and pls retweet to your followers for me. Thanks a lot",203,"1","2024-10-01T07:55:59.004244Z",203,7.343,"Normal","2024-10-01T07:56:04.144361Z"
"01/05/23",205,"Ahh I didn’t think well before posting this Rema’s Charm lyrics ooooo. Egbami 🙆🏾‍♂️",204,"1","2024-10-01T07:56:11.352527Z",204,2.692,"Normal","2024-10-01T07:56:11.352663Z"
"28/04/23",206,"No wahala. I will send you 500k . I Dey go sleep. Before I finish my salary this night. GOD bless. 🤍🐘🚶🏼‍♂️",205,"1","2024-10-01T07:56:24.152858Z",205,8.901,"Normal","2024-10-01T07:56:24.152998Z"
"28/04/23",207,"Once I see you begin count days I know say you don open office on top my head. May GOD provide for us sha. Amen 🙏🏾",206,"1","2024-10-01T07:56:38.933220Z",206,4.756,"Normal","2024-10-01T07:56:38.933319Z"
"28/04/23",208,"All of you that tweet day 1 day 2 day 3 day 100 of asking don jazzy for this and that are emotional blackmailers sha. Just saying 🚶🏼‍♂️.",207,"1","2024-10-01T07:56:46.877439Z",207,2.9,"Normal","2024-10-01T07:56:46.877591Z"
"28/04/23",209,"No thanks. I am purely virgin. And I won’t stop listening to Rave and Roses 🌹. You should keep listening too. 😉",208,"1","2024-10-01T07:56:55.986213Z",208,4.254,"Normal","2024-10-01T07:56:55.986390Z"
"28/04/23",210,"Lol we no Dey deliver to PH jor. Only Lagos for now. 24hrs on the island @jazzysburger",209,"1","2024-10-01T07:57:08.976512Z",209,4.356,"Normal","2024-10-01T07:57:08.976669Z"
"28/04/23",211,"Thanks for the kind words. I wish you well too 🤍🐘",210,"1","2024-10-01T07:57:17.142567Z",210,4.081,"Normal","2024-10-01T07:57:17.142723Z"
"28/04/23",212,"I don Dey learn Hov lyrics. This Rema sef 😂🙌🏽.",211,"1","2024-10-01T07:57:28.798852Z",211,3.433,"Normal","2024-10-01T07:57:28.799043Z"
"28/04/23",213,"To Dey shalaye dey hard sometimes. But you be the one sha 😁. It’s the end for me",212,"1","2024-10-01T07:57:38.382721Z",212,5.084,"Normal","2024-10-01T07:57:38.382890Z"
"28/04/23",214,"Baddo and Ckay’s Trumpet is such a Jam. Love it 🤍🐘",213,"1","2024-10-01T07:57:46.982455Z",213,4.807,"Normal","2024-10-01T07:57:46.988408Z"
"28/04/23",215,"Seen bro and I love it. Thanks a lot 🤍🐘",214,"1","2024-10-01T07:57:57.084419Z",214,5.637,"Normal","2024-10-01T07:57:57.084567Z"
"28/04/23",216,"Friday we feast",215,"1","2024-10-01T07:58:09.161436Z",215,7.104,"Normal","2024-10-01T07:58:09.161584Z"
"26/04/23",217,"Baddo and Ckay’s Trumpet is such a Jam. Love it 🤍🐘",216,"1","2024-10-01T07:58:23.125605Z",216,7.018,"Normal","2024-10-01T07:58:23.125737Z"
"26/04/23",218,"Meanwhile on TikTok we Dey crase hehe ",217,"1","2024-10-01T07:58:32.091601Z",217,4.291,"Offensive","2024-10-01T07:58:32.091747Z"
"26/04/23",219,"I’m glad to see the team incorporated sign language. It's amazing to see inclusivity and accessibility in the arts.",218,"1","2024-10-01T07:58:41.536504Z",218,4.187,"Normal","2024-10-01T07:58:41.536672Z"
"26/04/23",220,"I didn’t watch it before release actually.",219,"1","2024-10-01T07:58:49.312510Z",219,2.842,"Normal","2024-10-01T07:58:49.312672Z"
"26/04/23",221,"I just finished watching the official video for #BelieveMe by @Johnnydrille  on YouTube 3 times. And I also read all 867 comments from lovers all across africa. Water nearly comot my eyes. 🤍🐘",220,"1","2024-10-01T07:59:03.991505Z",220,3.225,"Normal","2024-10-01T07:59:03.991655Z"
"25/04/23",222,"Thanks a lot guys. Tell those that haven’t watched it to go see it in the cinema. GOD bless",221,"1","2024-10-01T07:59:16.514858Z",221,5.786,"Normal","2024-10-01T07:59:16.514988Z"
"21/04/23",223,"No catch me o",222,"1","2024-10-01T07:59:26.042087Z",222,3.955,"Normal","2024-10-01T07:59:26.042283Z"
"21/04/23",224,"We Dey chop for this side 😁",223,"1","2024-10-01T07:59:42.575193Z",223,11.647,"Normal","2024-10-01T07:59:42.575352Z"
"21/04/23",225,"I no no who push me but I’m falling 😁😊",224,"1","2024-10-01T07:59:55.680272Z",224,4.592,"Normal","2024-10-01T07:59:55.680416Z"
"21/04/23",226,"Watch introducing the Kujus on @primevideonaija  so you can enjoy #TheKujusAgain more in the cinema. Me sef I’m about to watch it again. 🤍",225,"1","2024-10-01T08:00:05.846525Z",225,2.121,"Normal","2024-10-01T08:00:05.846668Z"
"21/04/23",227,"Some coins Dey inside
Quote
PROPAGANDA
@ma",226,"1","2024-10-01T08:00:13.957679Z",226,3.331,"Indeterminate","2024-10-01T08:00:13.957813Z"
"21/04/23",228,"No jor na Tesla I wan buy. Make I check my kolo.",227,"1","2024-10-01T08:00:22.154248Z",227,3.924,"Normal","2024-10-01T08:00:22.154393Z"
"21/04/23",229,"Nope it was annoying me and I closed it myself",228,"1","2024-10-01T08:00:38.014232Z",228,9.973,"Normal","2024-10-01T08:00:38.014369Z"
"21/04/23",230,"I missed it o. I was out the market. 😁",229,"1","2024-10-01T08:00:45.367370Z",229,2.363,"Normal","2024-10-01T08:00:45.367488Z"
"21/04/23",231,"Lol me wey don buy since in the beginning was the world",230,"1","2024-10-01T08:00:58.351124Z",230,3.984,"Normal","2024-10-01T08:00:58.351291Z"
"21/04/23",232,"My first movie #TheKujusAgain is out this weekend.  It’s a very fun family movie so you  can gather your family and enjoy it in the cinema. 21st April",295,"1","2024-10-01T08:21:10.579794Z",231,6.448,"Normal","2024-10-01T08:21:10.579953Z"
"19/04/23",233,"I think I will actually.",296,"1","2024-10-01T08:21:18.560223Z",232,3.011,"Normal","2024-10-01T08:21:18.560391Z"
"19/04/23",234,"Yep I scalp well. But I keep some trades long sha if the market is against me. That’s why you gotta make sure the margin level is healthy. I try not to make it get lower than 1000.",297,"1","2024-10-01T08:25:48.723883Z",233,7.143,"Normal","2024-10-01T08:25:48.724006Z"
"19/04/23",235,"Lol you keep money for the market?? I go in there for anything blue bro. It’s simple really.",298,"1","2024-10-01T08:26:20.145364Z",234,8.138,"Normal","2024-10-01T08:26:20.145504Z"
"19/04/23",236,"I also started trading in this account with 0.01 lot size but moved up as the account got bigger. I didn’t start doing 1.0 till I got to 20k",299,"1","2024-10-01T08:26:35.705196Z",235,6.155,"Normal","2024-10-01T08:26:35.705349Z"
"19/04/23",237,"The account can take it now. You have to reduce the stacking sha.",300,"1","2024-10-01T08:27:35.137103Z",236,3.722,"Normal","2024-10-01T08:27:35.137237Z"
"19/04/23",238,"Me and Gold are pretty much friends now.",301,"1","2024-10-01T08:27:49.145145Z",237,5.361,"Normal","2024-10-01T08:27:49.145351Z"
"19/04/23",239,"Kai this #BelieveMe is too sweet Abeg. ",302,"1","2024-10-01T08:28:53.869874Z",238,19.06,"Normal","2024-10-01T08:28:53.870007Z"
"17/04/23",240,"Super grateful 🙏🏾",303,"1","2024-10-01T08:29:02.558529Z",239,4.251,"Normal","2024-10-01T08:29:02.558646Z"
"17/04/23",241,"Thanks. We appreciate una #BelieveMe ",304,"1","2024-10-01T08:29:11.419099Z",240,2.496,"Normal","2024-10-01T08:29:11.419268Z"
"16/04/23",242,"Everywhere Gbedu 🔥🔥",305,"1","2024-10-01T08:30:02.992892Z",241,47.098,"Normal","2024-10-01T08:30:02.993078Z"
"16/04/23",243,"I don’t know how you retweeted with your 2 accounts bro. I appreciate and I have sent u 200k for your 2 spots. 🤍🐘",306,"1","2024-10-01T08:30:14.154587Z",242,3.93,"Normal","2024-10-01T08:30:14.154669Z"
"16/04/23",244,"I joined them with Barca na",307,"1","2024-10-01T08:30:21.629495Z",243,3.308,"Normal","2024-10-01T08:30:21.629621Z"
"16/04/23",245,"I no share money again today o. Arsenal and Barca don cut tickets 🤦🏽‍♂️🙆🏾‍♂️🥲",308,"1","2024-10-01T08:30:35.803290Z",244,9.44,"Normal","2024-10-01T08:30:35.803379Z"
"16/04/23",246,"Lol Oya pick 10 people to Join me and watch the movie in the cinema when it’s out.",309,"1","2024-10-01T08:30:43.090290Z",245,2.069,"Normal","2024-10-01T08:30:43.090436Z"
"16/04/23",247,"Ok no wahala. The alert sounds different as the zeros increase. ✅🤍🐘",310,"1","2024-10-01T08:30:50.733031Z",246,3.63,"Normal","2024-10-01T08:30:50.733144Z"
"16/04/23",248,"Done boss. ✅",311,"1","2024-10-01T08:30:58.276368Z",247,1.946,"Normal","2024-10-01T08:30:58.276491Z"
"16/04/23",249,"You spotted that quick. Pls send your account details to take his.",312,"1","2024-10-01T08:32:28.213111Z",248,24.83,"Normal","2024-10-01T08:32:28.213328Z"
"16/04/23",250,"Pls send account details. Thanks for your support always ooo. This our work no easy. We appreciate every epp",313,"1","2024-10-01T08:32:35.027643Z",249,2.85,"Normal","2024-10-01T08:32:35.027758Z"
"16/04/23",251,"Haha boss @idiriza  is on that list too lol 🙌🏽🙌🏽🏃🏿‍♂️. Ahh boss I go give your 100k to somebody else o",314,"1","2024-10-01T08:32:43.110186Z",250,3.382,"Normal","2024-10-01T08:32:43.110282Z"
"16/04/23",252,"These were the first people to retweet my last post. Y’all didn’t ask but Abeg allow me appreciate una with 100k each. Thanks",315,"1","2024-10-01T08:32:51.786108Z",251,2.247,"Normal","2024-10-01T08:32:51.786276Z"
"16/04/23",253,"Make I add small manure and water for my streaming farm. Abeg use the link on my bio. Thanks.  #BelieveMe",316,"1","2024-10-01T08:33:07.187277Z",252,4.018,"Normal","2024-10-01T08:33:07.187456Z"
"15/04/23",254,"Love you too thanks a lot. 🤍😘",317,"1","2024-10-01T08:33:15.286727Z",253,1.68,"Normal","2024-10-01T08:33:15.286845Z"
"15/04/23",255,"Attention pls 📣 😁🤍🐘",318,"1","2024-10-01T08:33:22.594863Z",254,1.529,"Normal","2024-10-01T08:33:22.595020Z"
"15/04/23",256,"That one too far. Top 20 no bad. #BelieveMe",319,"1","2024-10-01T08:33:30.713710Z",255,3.218,"Normal","2024-10-01T08:33:30.713855Z"
"15/04/23",257,"I watched @burnaboy  display class at Coachella yesterday. 🙌🏽🙌🏽🤍🐘",320,"1","2024-10-01T08:33:38.152081Z",256,2.24,"Normal","2024-10-01T08:33:38.152224Z"
"14/04/23",258,"Was on 17k profit yesterday now 22k. Gold don pay me small this week make I rest. What’s your fav pair to trade? ",321,"1","2024-10-01T08:33:45.781931Z",257,2.674,"Normal","2024-10-01T08:33:45.782069Z"
"14/04/23",259,"Hit up my guy @eze_crypto  for those that want to learn how to trade the forex market. I learnt from him.",322,"1","2024-10-01T08:33:54.355058Z",258,3.441,"Normal","2024-10-01T08:33:54.355266Z"
"14/04/23",260,"Mavin the music supplier. 🫡",323,"1","2024-10-01T08:34:01.119110Z",259,1.882,"Normal","2024-10-01T08:34:01.119228Z"
"14/04/23",261,"You are now bribing me with my own lyrics. 🤦🏽‍♂️ .  It worked just this one time. I have sent you 300k. Goodluck 🤍🐘 ",324,"1","2024-10-01T08:34:22.181144Z",260,4.562,"Normal","2024-10-01T08:34:22.181293Z"
"14/04/23",262,"Ahh guys I’m grateful ooo. The support for #BelieveMe by @Johnnydrille has been amazing. Thank you so so much. Keep telling your stubborn friends that haven’t listened that the record is beautiful. Retweet for me",325,"1","2024-10-01T08:34:31.107961Z",261,2.396,"Normal","2024-10-01T08:34:31.108065Z"
"13/04/23",263,"How many songs are in your Mavin Playlist now? 🤔",326,"1","2024-10-01T08:34:54.606775Z",262,12.042,"Normal","2024-10-01T08:35:03.923140Z"
"13/04/23",264,"I have sent again with another bank. If you get it 2 times, refund me ooo. 🙌🏽🙌🏽🤍🐘",327,"1","2024-10-01T08:35:09.872512Z",263,5.244999999999999,"Normal","2024-10-01T08:35:16.168554Z"
"13/04/23",265,"Stay there Dey play. My trading strategy is “Dont be a thief” .",328,"1","2024-10-01T08:36:29.533281Z",264,65.252,"Normal","2024-10-01T08:36:29.533418Z"
"13/04/23",266,"Nathaniel Kudu way 🙌🏽🙌🏽",329,"1","2024-10-01T08:36:42.626263Z",265,8.156,"Normal","2024-10-01T08:36:42.626425Z"
"13/04/23",267,"Funny enough I chop small.",330,"1","2024-10-01T08:37:00.383908Z",266,11.119,"Normal","2024-10-01T08:37:00.384038Z"
"13/04/23",268,"It’s an honor bro. Like I always say you are a musical genius and it’s big flex to be on a song with you. 🙌🏽🙌🏽🤍🐘",331,"1","2024-10-01T08:37:29.300059Z",267,14.263,"Normal","2024-10-01T08:37:29.300233Z"
"13/04/23",269,"Gold oooooo hehe lol 😂",332,"1","2024-10-01T08:37:40.091113Z",268,8.722999999999999,"","2024-10-01T08:37:48.838768Z"
"13/04/23",270,"Done. ✅ 250k sent. Goodluck with your biz. 🤍🐘 ",335,"1","2024-10-01T08:38:25.203531Z",269,5.19,"Normal","2024-10-01T08:38:25.203694Z"
"13/04/23",271,"The thing too sweet me.  🙌🏽🙌🏽🤍🐘",333,"1","2024-10-01T08:38:03.068931Z",270,7.337,"Normal","2024-10-01T08:38:03.069052Z"
"13/04/23",272,"Ok ma. Account details pls.",334,"1","2024-10-01T08:38:13.647545Z",271,3.133,"Normal","2024-10-01T08:38:13.647728Z"
"13/04/23",273,"I love that too 🤍",336,"1","2024-10-01T08:39:07.463533Z",272,34.393,"Normal","2024-10-01T08:39:07.463644Z"
"12/04/23",274,"Awwwwww love is wonderful. #BelieveMe ",337,"1","2024-10-01T08:39:19.696942Z",273,2.614,"Normal","2024-10-01T08:39:19.697067Z"
"12/04/23",275,"I love alllll my artistes, and believe in them so much. This is not just business for me. I am also emotionally invested in this. This is the latest from 
@Johnnydrille
 he is a musical genius. You can also check his past works. #BelieveMe 
",338,"1","2024-10-01T08:39:28.136085Z",274,3.814,"Normal","2024-10-01T08:39:28.136315Z"
"12/04/23",276,"Your twitter account is fake as you just opened it this April. Or maybe you don shit for church with your real account. Also no be by force to get shop in 2023. Online works. Look at my 
@jazzysburger
 🤷🏽‍♂️",339,"1","2024-10-01T08:39:36.301948Z",275,1.696,"Normal","2024-10-01T08:39:36.302063Z"
"12/04/23",277,"Team Apple Music how far na? We need epp o",340,"1","2024-10-01T08:39:46.273510Z",276,3.161,"Normal","2024-10-01T08:39:46.273637Z"
"12/04/23",278,"Ahh I go baff naked if una do that one lol ",341,"1","2024-10-01T08:40:32.613028Z",277,14.619,"Normal","2024-10-01T08:40:32.613233Z"
"12/04/23",279,"Osheeee team audiomack listeners . Thanks for 100k plays. We appreciate dieeee. #BelieveMe ",342,"1","2024-10-01T08:40:39.919100Z",278,2.527,"Normal","2024-10-01T08:40:39.919280Z"
"12/04/23",280,"Now singing Dangote by Burna boy. Me wey Dey sell burger too. More to come. Stay there Dey play.",343,"1","2024-10-01T08:40:52.625503Z",279,6.574,"Normal","2024-10-01T08:40:52.625641Z"
"12/04/23",281,"Haha na you do am Abi na AI ?",344,"1","2024-10-01T08:40:59.402742Z",280,1.688,"Normal","2024-10-01T08:40:59.402870Z"
"12/04/23",282,"XAUUSD 😁",345,"1","2024-10-01T08:41:07.367951Z",281,1.869,"Indeterminate","2024-10-01T08:41:07.368089Z"
"12/04/23",283,"Not really about the competition for now bro. I hope the message educates and motivates my Ghanian brothers too. We can all do better. 🤍🐘",346,"1","2024-10-01T08:41:17.611245Z",282,4.759,"Normal","2024-10-01T08:41:17.611367Z"
"12/04/23",284,"Thanks thanks e still Dey body 😁. ",347,"1","2024-10-01T08:41:51.667877Z",283,27.551,"Normal","2024-10-01T08:41:51.668008Z"
"11/04/23",285,"We Dey try. You can also help by retweeting to your followers too. Thanks a lot. ",348,"1","2024-10-01T08:41:59.864366Z",284,3.481,"Normal","2024-10-01T08:41:59.864495Z"
"11/04/23",286,"Lol ok I will tell the team thanks ",349,"1","2024-10-01T08:42:07.998834Z",285,3.717,"Normal","2024-10-01T08:42:07.998952Z"
"11/04/23",287,"What do you think of the new @Johnnydrille  #BelieveMe record? No lie o",350,"1","2024-10-01T08:42:15.852851Z",286,1.874,"Normal","2024-10-01T08:42:15.852982Z"
"11/04/23",288,"For your mind now you don ratio my tweet. Besides I didn’t tell anybody what to do. I asked a question. I even put ejor 🙏🏾.",351,"1","2024-10-01T08:42:26.700613Z",287,5.525,"Offensive","2024-10-01T08:42:26.700748Z"
"11/04/23",289,"Ok boss. I just sent you 1 Million Naira to assist with the project. GOD bless you. 🤍🐘",352,"1","2024-10-01T08:42:35.389345Z",288,3.16,"Normal","2024-10-01T08:42:35.389457Z"
