Date,S/N,Tweet,annotation_id,annotator,created_at,id,lead_time,sentiment,updated_at
28/06/2023,153,"Big vibes in St. Kitts! 🇰🇳🥺
-
Thanks for Having Me!",398,1,2024-09-25T11:29:47.246321Z,1152,414.749,Normal,2024-09-25T11:36:54.200030Z
24/06/2023,154,"Saint Kitts and Nevis 🇰🇳!! We are Here!!!!
StkittsMusicFestival @SKMusicFes Tonight!!!",399,1,2024-09-25T11:37:04.125382Z,1153,2.074,Normal,2024-09-25T11:37:04.125382Z
22/06/2023,155,Big 7! 🦍,400,1,2024-09-25T11:37:10.703276Z,1154,1.898,Normal,2024-09-25T11:37:10.703276Z
04/06/2023,156,Awww Congratulations @LivingWithTola.,401,1,2024-09-25T11:37:19.019848Z,1155,1.227,Normal,2024-09-25T11:37:19.019848Z
31/05/2023,157,SITTIN' ON TOP OF THE WORLD!!!,402,1,2024-09-25T11:37:26.004105Z,1156,2.26,Normal,2024-09-25T11:37:26.004105Z
26/05/2023,158,More than One!! 🦍,403,1,2024-09-25T11:37:32.598135Z,1157,1.266,Normal,2024-09-25T11:37:32.598135Z
26/05/2023,159,Thank you for Having me @ParisLaDefArena ! #lovedaministadiumtour 🏟️🦍,404,1,2024-09-25T11:37:46.600426Z,1158,1.146,Normal,2024-09-25T11:37:46.600426Z
26/05/2023,160,A Moment! @ParisLaDefArena 🇫🇷 #burnaboystadiumtour !!! 🏟️🦍,405,1,2024-09-25T11:37:55.261310Z,1159,1.333,Normal,2024-09-25T11:37:55.261310Z
21/05/2023,161,Thank you Paris! 🇫🇷,406,1,2024-09-25T11:38:01.552469Z,1160,1.272,Normal,2024-09-25T11:38:01.552469Z
20/05/2023,162,"Been Wavy Since Morning!!! 
Paris Tonight #LoveDaminiStadiumTour 🏟️",407,1,2024-09-25T11:38:06.747358Z,1161,1.256,Normal,2024-09-25T11:38:06.747358Z
19/05/2023,163,#LoveDaminiStadiumTour 🏟️,408,1,2024-09-25T11:38:11.659762Z,1162,1.131,Normal,2024-09-25T11:38:11.659762Z
14/05/2023,164,Go Hilda. We are rooting for you to break that record . And I trust say the food go sweet die.,409,1,2024-09-25T11:38:16.904093Z,1163,1.444,Normal,2024-09-25T11:38:16.904093Z
14/05/2023,165,So sick ! 🔥 @jjcook9628!!! How long did it take to make this ? 🤯,410,1,2024-09-25T11:38:28.409473Z,1164,6.632,Normal,2024-09-25T11:38:28.409473Z
13/05/2023,166,Time For New Music! 🤔,411,1,2024-09-25T11:38:33.188156Z,1165,1.151,Normal,2024-09-25T11:38:33.188156Z
07/05/2023,167,More Life @MAJORLEAGUEDJZ ! 🥂,412,1,2024-09-25T11:38:38.216641Z,1166,1.133,Normal,2024-09-25T11:38:38.216641Z
07/05/2023,168,Can’t believe Location is 4 x Platinum . Been on Apple Music Uk top 100 for over 4 years and is still there! 🤯 Must be the First or one of the first Urban Uk Songs to Do This! You owe me a Patek lol @Santandave1 !! 🤣. Congratulations my bro This is Crazy 🦍,413,1,2024-09-25T11:38:48.323261Z,1167,1.923,Normal,2024-09-25T11:38:48.323261Z
01/05/2023,169,"New Month . New Blessings! 
Happy New Month . 🦍",414,1,2024-09-25T11:38:53.451448Z,1168,1.419,Normal,2024-09-25T11:38:53.451448Z
28/04/2023,170,Locked in!!!! 🦍,745,1,2024-09-25T12:22:58.992860Z,1169,9.389,Normal,2024-09-25T12:22:58.992860Z
28/04/2023,171,#BurnaBoyMSG,415,1,2024-09-25T11:43:24.948771Z,1170,4.203,Indeterminate,2024-09-25T11:43:29.283738Z
24/04/2023,172,This is Amazing ! Congratulations @mommyfinnasmoke ! 👏❤️,416,1,2024-09-25T11:43:35.404505Z,1171,3.386,Normal,2024-09-25T11:43:35.404505Z
12/04/2023,173,Dallas Tonight! Rock⭐️ #lovedamini,417,1,2024-09-25T11:43:40.469509Z,1172,1.965,Normal,2024-09-25T11:43:40.469509Z
09/04/2023,174,Congratulations champ @stylebender ! 🇳🇬,418,1,2024-09-25T11:43:44.167783Z,1173,1.036,Normal,2024-09-25T11:43:44.167783Z
09/04/2023,175,Happy Easter!! 🐣🐰💖,419,1,2024-09-25T11:43:51.842594Z,1174,3.926,Normal,2024-09-25T11:43:51.842594Z
18/02/2023,176,Rip Christian Atsu 🕊️,420,1,2024-09-25T11:43:56.515273Z,1175,1.777,Normal,2024-09-25T11:43:56.515273Z
22/01/2023,177,Marine Serre Paris FW23!🖤,421,1,2024-09-25T11:44:00.565849Z,1176,1.162,Normal,2024-09-25T11:44:00.565849Z
19/01/2023,178,Thank you @afrimaofficial and Everyone that Voted . #lovedamini 🦍,422,1,2024-09-25T11:44:07.877107Z,1177,3.223,Normal,2024-09-25T11:44:07.877107Z
29/12/2022,179,"RIP Pele. 

A man with a strong legacy that will be remembered FOREVER. 🕊️❤️

Legends Never Die they are always Remembered in the hearts of the People.",423,1,2024-09-25T11:44:12.861636Z,1178,0.732,Normal,2024-09-25T11:44:12.861636Z
28/12/2022,180,📍Afrochella Accra Tomorrow 🇬🇭,424,1,2024-09-25T11:44:16.859168Z,1179,0.867,Normal,2024-09-25T11:44:16.859168Z
21/12/2022,181,Couldn’t let you start the year any other way! ….. see you 2023 #lagoslovesdamini ❤️,425,1,2024-09-25T11:44:30.895930Z,1180,8.626,Normal,2024-09-25T11:44:30.895930Z
18/12/2022,182,Jamaica Tonight 🇯🇲!!,426,1,2024-09-25T11:44:35.403087Z,1181,1.031,Normal,2024-09-25T11:44:35.403087Z
17/12/2022,183,Antigua Tonight! 😻,427,1,2024-09-25T11:44:39.316700Z,1182,22.512,Normal,2024-09-25T11:45:03.938565Z
16/12/2022,184,Trinidad Tonight! 🇹🇹 #LoveDamini,428,1,2024-09-25T11:45:06.887621Z,1183,0.64,Normal,2024-09-25T11:45:06.887621Z
11/12/2022,185,Happy birthday to your Dad A real Outsider. This video has made my day 😊hopefully I get to meet him someday. Thank you for the support it means a lot 💨,429,1,2024-09-25T11:45:10.863611Z,1184,14.599,Normal,2024-09-25T11:45:26.160415Z
08/11/2022,186,Happy Birthday @ItsTrinBean. God bless your mum and thank her for translating the songs lol ❤️,430,1,2024-09-25T11:45:29.848676Z,1185,1.267,Normal,2024-09-25T11:45:29.848676Z
30/11/2022,187,"Thank you so much @MOBOAwards for the Two Awards!!! 
Best International Act 2022 & 
Best African Music Act 2022 
sorry I couldn’t be there. 
Truly Grateful. 
Thank you to all my fans and those that voted #LOVEDAMINI",431,1,2024-09-25T11:45:34.177745Z,1186,1.399,Normal,2024-09-25T11:45:34.177745Z
30/11/2022,188,Thank you @MOBOAwards ! I wish I could be there but I am in Zurich for my show today . Big love to @KanyaKing and everyone who work hard to make the mobo awards a success. #LOVEDAMINI,432,1,2024-09-25T11:45:47.414795Z,1187,10.226,Normal,2024-09-25T11:45:47.414795Z
27/11/2022,189,"Why?

Because I can 😉🤷🏾‍♂️ #lovedamini 

Thank You for All for The Love and Support.",433,1,2024-09-25T11:45:51.505364Z,1188,1.062,Normal,2024-09-25T11:45:51.505364Z
24/11/2022,190,June 3rd. 🚀,434,1,2024-09-25T11:45:59.586825Z,1189,2.346,Normal,2024-09-25T11:45:59.586825Z
13/11/2022,191,Thanks for the love @mtvema I’m super bummed I couldn’t be there. We go again! 🚀❤️,435,1,2024-09-25T11:46:03.456218Z,1190,0.832,Normal,2024-09-25T11:46:03.456218Z
09/12/2022,192,Whiskey doc screening with a couple folks! 🚀,436,1,2024-09-25T11:46:07.509313Z,1191,0.993,Normal,2024-09-25T11:46:07.509313Z
12/11/2022,193,"🛸 @BukayoSaka87 .. 
Good Luck at the World Cup! ❤️",437,1,2024-09-25T11:46:13.170820Z,1192,1.799,Normal,2024-09-25T11:46:13.170820Z
20/10/2022,194,20/10/2020 🇳🇬,438,1,2024-09-25T11:46:17.005007Z,1193,23.218,Indeterminate,2024-09-25T11:46:41.784996Z
11/10/2022,195,Amazing ❤️,439,1,2024-09-25T11:46:46.073524Z,1194,1.589,Normal,2024-09-25T11:46:46.073524Z
07/10/2022,196,STADIUM SETTINGS 🎠,440,1,2024-09-25T11:46:49.508425Z,1195,0.732,Normal,2024-09-25T11:46:49.508425Z
07/10/2022,197,"2023, a new realm 🎠 onaspaceship.com #lovedaministadiumtour #LDST",441,1,2024-09-25T11:46:56.529831Z,1196,4.124,Normal,2024-09-25T11:46:56.529831Z
25/09/2022,198,Namibia Tonight! 🦍 🇳🇦,442,1,2024-09-25T11:47:00.305608Z,1197,1.236,Normal,2024-09-25T11:47:00.305608Z
25/09/2022,199,"About Last Night 😻🦍 ! 
Love to all my 🇿🇦 Fans @DeliciousFestSA",443,1,2024-09-25T11:47:04.555292Z,1198,1.515,Normal,2024-09-25T11:47:04.555292Z
24/09/2022,200,100%.,444,1,2024-09-25T11:47:08.421511Z,1199,0.927,Normal,2024-09-25T11:47:08.421511Z
22/09/2022,201,"Next Tuesday. 

Love,
Damini",445,1,2024-09-25T11:47:11.831102Z,1200,0.759,Normal,2024-09-25T11:47:11.831102Z
21/09/2022,202,See you there ❤️,446,1,2024-09-25T11:47:15.978542Z,1201,1.12,Normal,2024-09-25T11:47:15.978542Z
21/09/2022,203,Happy birthday ❤️,447,1,2024-09-25T11:47:44.102411Z,1202,2.13,Normal,2024-09-25T11:47:44.102411Z
15/09/2022,204,Something Big is Coming EuropeLovesDamini.com!,448,1,2024-09-25T11:47:47.796888Z,1203,0.755,Normal,2024-09-25T11:47:47.796888Z
14/09/2022,205,🤣🤣🤣!!! This made my day,449,1,2024-09-25T11:47:51.201339Z,1204,0.697,Normal,2024-09-25T11:47:51.201339Z
13/09/2022,206,"Thanks for having me
 @jimmyfallon @FallonTonight !!! 🦍",450,1,2024-09-25T11:47:55.190508Z,1205,1.002,Normal,2024-09-25T11:47:55.190508Z
05/09/2022,207,👀👀😻😻 @afropunk,451,1,2024-09-25T11:47:58.986176Z,1206,1.028,Normal,2024-09-25T11:47:58.986176Z
04/09/2022,208,Even with one Leg. Won le ba mi.,452,1,2024-09-25T11:48:02.849617Z,1207,1.909,Offensive,2024-09-25T11:48:06.844456Z
01/09/2022,209,Working on this deluxe 😮‍💨,453,1,2024-09-25T11:48:10.724596Z,1208,1.214,Normal,2024-09-25T11:48:10.724596Z
31/08/2022,210,#lovedamini,454,1,2024-09-25T11:48:14.804855Z,1209,1.448,Indeterminate,2024-09-25T11:48:14.804855Z
27/08/2022,211,Everyone follow @NigeriaStories now. They teach some of the True history we ought to have learned in school.,455,1,2024-09-25T11:48:24.242593Z,1210,2.568,Normal,2024-09-25T11:48:24.242593Z
24/08/2022,212,"Lowlands 22’ 🇳🇱 

Love, 
Damini",456,1,2024-09-25T11:48:28.723112Z,1211,1.723,Normal,2024-09-25T11:48:28.723112Z
23/08/2022,213,It is very possible that FC doctored this one too just now. But if this is true I don’t support this rubbish. You can bant but don’t play with peoples Family or money. And most importantly DON’T drag us backwards by lying to the world about our true conditions as African people.,457,1,2024-09-25T11:48:40.960669Z,1212,8.638,Offensive,2024-09-25T11:48:40.960669Z
23/08/2022,214,This is me after a bottle of @_HavanaClub,458,1,2024-09-25T11:48:45.257248Z,1213,1.19,Normal,2024-09-25T11:48:45.257248Z
23/08/2022,215,"Wether you know it or not, All our suffering stems from our miseducation. We do not know who we truly are or the strength we truly have.",459,1,2024-09-25T11:48:56.180041Z,1214,7.123,Normal,2024-09-25T11:48:56.180041Z
22/08/2022,216,#LoveDamini in 🇳🇱,460,1,2024-09-25T11:49:00.858570Z,1215,2.059,Indeterminate,2024-09-25T11:49:00.858570Z
21/08/2022,217,Talk to me nicely 😘,461,1,2024-09-25T11:49:04.205736Z,1216,0.866,Normal,2024-09-25T11:49:04.205736Z
19/08/2022,218,🇫🇮! #lovedamini,462,1,2024-09-25T11:49:07.949217Z,1217,1.064,Indeterminate,2024-09-25T11:49:07.949217Z
19/08/2022,219,"Love, Damini ! 😻🦍",463,1,2024-09-25T11:49:13.743859Z,1218,2.005,Normal,2024-09-25T11:49:13.743859Z
16/08/2022,220,"And by 2022 I’ve performed in almost every country in the world. Once I do The Asia, Australia and southAmerican tour. I will truly have done it all.",464,1,2024-09-25T11:49:33.476834Z,1219,14.272,Normal,2024-09-25T11:49:33.476834Z
16/08/2022,221,"My Documentary is deep sha. Watching some old videos and realised I’ve been Touring since 2013 and by 2015 I had already performed in almost all 36 states of Nigeria with Glo and Star, by 2018 I had performed in almost every African country already.",465,1,2024-09-25T11:49:44.231166Z,1220,7.361,Normal,2024-09-25T11:49:44.231166Z
16/08/2022,222,A True Artist. 🙌🏾,466,1,2024-09-25T11:50:25.147163Z,1221,0.732,Normal,2024-09-25T11:50:25.147163Z
16/08/2022,223,"Heavy is the head that wears the crown. But when your born with that Crown on your head, you don’t feel the weight.",467,1,2024-09-25T11:50:33.234934Z,1222,5.194,Normal,2024-09-25T11:50:33.234934Z
14/08/2022,224,"Happy 2nd Birthday, 🎉 #TAT",468,1,2024-09-25T11:50:36.764450Z,1223,0.8,Offensive,2024-09-25T11:50:36.764450Z
10/08/2022,225,🤯😶‍🌫️🥶 @Santandave1 !,469,1,2024-09-25T11:50:40.277068Z,1224,0.83,Indeterminate,2024-09-25T11:50:40.277669Z
08/08/2022,226,"Just wrapped our North American tour, Love, Damini is a month old TODAY, skin is clear, I’m hydrated and nourished! Thank God! #LoveDamini",470,1,2024-09-25T11:50:47.551792Z,1225,2.921,Normal,2024-09-25T11:50:47.551792Z
07/08/2022,227,Woke up covered in sweat from having these wild dreams. #LoveDamini,471,1,2024-09-25T11:50:54.647431Z,1226,3.79,Normal,2024-09-25T11:50:54.647431Z
06/08/2022,228,Stadium dates and tickets in Paris and Amsterdam dropping…… .. 🇫🇷 & 🇳🇱 LETS GO!!!!!!,472,1,2024-09-25T11:52:23.177036Z,1227,3.74,Normal,2024-09-25T11:52:23.177036Z
05/08/2022,229,"Toronto 🇨🇦! This Saturday 6th August 
Markham Fair Grounds!!!!",473,1,2024-09-25T11:52:26.657485Z,1228,0.739,Normal,2024-09-25T11:52:26.657485Z
05/08/2022,230,Lol 🤣🤣!,474,1,2024-09-25T11:52:30.020313Z,1229,0.658,Normal,2024-09-25T11:52:30.020313Z
04/08/2022,231,Here already @Omo_Gaa!!! See you tonight 😻🦍,475,1,2024-09-25T11:52:33.588214Z,1230,0.613,Normal,2024-09-25T11:52:33.588214Z
04/08/2022,232,Yessir See you tonight @jimoh_hhakeem !!! 🦍🦍,476,1,2024-09-25T11:52:36.944704Z,1231,0.696,Normal,2024-09-25T11:52:36.944704Z
04/08/2022,233,Tonight!!!!! 😻😻 @Coderedpresents !! 🦍,477,1,2024-09-25T11:52:40.655371Z,1232,0.753,Normal,2024-09-25T11:52:40.655371Z
04/08/2022,234,"Vancouver, are you ready!? 🇨🇦 #LOVEDAMINTOUR",478,1,2024-09-25T11:52:44.267119Z,1233,0.731,Normal,2024-09-25T11:52:44.267119Z
03/08/2022,235,Views #LOVEDAMINITOUR ❤️🥺,479,1,2024-09-25T11:52:48.023491Z,1234,0.726,Indeterminate,2024-09-25T11:52:48.023491Z
05/08/2022,236,Uganda 🇺🇬 my People ! Please disregard this show it’s fake and False advertising I won’t be there..,480,1,2024-09-25T11:52:53.295916Z,1235,2.385,Offensive,2024-09-25T11:52:53.295916Z
03/08/2022,237,Edmonton 👀 ❌,481,1,2024-09-25T11:52:56.611901Z,1236,0.673,Normal,2024-09-25T11:52:56.611901Z
31/07/2022,238,"Thank you Boston! Being on stage felt like a family party! #LOVEDAMINITOUR 

📷 @thekwameblue",482,1,2024-09-25T11:52:59.918185Z,1237,0.754,Normal,2024-09-25T11:52:59.918185Z
30/07/2022,239,"Montreal!!!! 🇨🇦🇨🇦 Tonight for @osheaga ! 
😻 #LoveDamini",483,1,2024-09-25T11:53:04.753133Z,1238,0.596,Normal,2024-09-25T11:53:04.753133Z
29/07/2022,240,Can’t wait to see you ❤️,484,1,2024-09-25T11:53:09.379688Z,1239,0.692,Normal,2024-09-25T11:53:09.379688Z
29/07/2022,241,"Dallasssss! I’ll never for get you! ❤️

Boston you’re #6 we’re going UP! Tonight #lovedaminitour",485,1,2024-09-25T11:53:13.611643Z,1240,1.204,Normal,2024-09-25T11:53:13.611643Z
28/07/2022,242,Gna be dropping #behindthealbum tweets about #lovedamini all week! I’ve never actually spoken about how it all came together ☺️,486,1,2024-09-25T11:53:18.360298Z,1241,1.057,Normal,2024-09-25T11:53:18.360298Z
28/07/2022,243,"FYI: This song is called whiskey as a reference to the famous “Dark n Stormy” cocktail #lovedamini “behind the lyrics” 🙂

Love you Dallas!! ❤️",487,1,2024-09-25T11:53:33.722537Z,1242,7.182,Normal,2024-09-25T11:53:33.722537Z
26/07/2022,244,"Love, Damini",488,1,2024-09-25T11:53:37.353879Z,1243,1.114,Normal,2024-09-25T11:53:37.353879Z
27/07/2022,245,Officially a Rocket! Thanks Houston ❤️ #LOVEDAMINI,489,1,2024-09-25T11:53:41.002301Z,1244,0.914,Normal,2024-09-25T11:53:41.002301Z
24/07/2022,246,😂😂 I would never do The Chi like that!,490,1,2024-09-25T11:53:45.429903Z,1245,0.923,Offensive,2024-09-25T11:53:45.429903Z
24/07/2022,247,I love this!! 🥺,491,1,2024-09-25T11:53:49.688710Z,1246,1.154,Normal,2024-09-25T11:53:49.688710Z
30/08/2024,248,"A very serious businessman👨🏾‍💼💼
@burnaboy x @HUGOBOSS 🔥",492,1,2024-09-25T11:53:53.355646Z,1247,0.673,Normal,2024-09-25T11:53:53.355646Z
23/07/2022,249,🤣🤣🥳@ameliadimz,493,1,2024-09-25T11:53:57.102540Z,1248,0.726,Indeterminate,2024-09-25T11:53:57.102540Z
24/07/2022,250,❤️❤️❤️❤️❤️ @ms___dale.,494,1,2024-09-25T11:54:00.399631Z,1249,0.611,Indeterminate,2024-09-25T11:54:00.399631Z
23/07/2022,251,I like it @Coaly_bizzy 😻. #lovedamini,495,1,2024-09-25T11:54:04.216707Z,1250,1.643,Normal,2024-09-25T11:54:07.973268Z
22/07/2022,252,Detroit! Like I said last night you are LEGENDARY!! ❤️🇺🇸 #lovedamintour,496,1,2024-09-25T11:54:15.100194Z,1251,2.11,Normal,2024-09-25T11:54:15.100194Z
22/07/2022,253,Both 😘,497,1,2024-09-25T11:54:18.797069Z,1252,0.685,Indeterminate,2024-09-25T11:54:18.797069Z
21/07/2022,254,🔥🔥@IAmENISA,498,1,2024-09-25T11:54:23.290575Z,1253,1.815,Indeterminate,2024-09-25T11:54:23.290575Z
21/07/2022,255,"Don’t wanna waste my days I want to spend them on enjoyment!! #lovedamini 
-
Shout out “BTMI” 🇧🇧for the vibes ❤️",499,1,2024-09-25T11:54:29.414710Z,1254,3.922,Normal,2024-09-25T11:54:33.050154Z
21/07/2022,256,If I do 99 good e go remain 1,500,1,2024-09-25T11:54:37.196464Z,1255,0.651,Normal,2024-09-25T11:54:37.196464Z
20/07/2022,257,🤣🤣🤣 @Goated_21 !!,501,1,2024-09-25T11:54:41.120947Z,1256,1.402,Indeterminate,2024-09-25T11:54:41.120947Z
18/07/2022,258,"Thank you Barbados 🇧🇧 

🎥 @shawnogulu",502,1,2024-09-25T11:54:45.441875Z,1257,0.895,Normal,2024-09-25T11:54:45.441875Z
18/07/2022,259,🤣🤣🤣🤣🤣! So funny,503,1,2024-09-25T11:54:49.817382Z,1258,1.106,Normal,2024-09-25T11:54:49.817382Z
17/07/2022,260,Barbados 🇧🇧 I’m on my way!,504,1,2024-09-25T11:54:53.281110Z,1259,0.726,Normal,2024-09-25T11:54:53.281110Z
16/07/2022,261,Big plans!! ❤️🙏🏾,505,1,2024-09-25T11:54:56.705856Z,1260,0.678,Normal,2024-09-25T11:54:56.708258Z
15/07/2022,262,"Thank you for all supporting, we’re still out here #LOVEDAMINI",506,1,2024-09-25T11:55:00.373643Z,1261,0.628,Normal,2024-09-25T11:55:00.373643Z
14/07/2022,263,One more hour!!!!! Let’s go!,507,1,2024-09-25T11:55:04.603094Z,1262,0.985,Normal,2024-09-25T11:55:04.603094Z
14/07/2022,264,Come through! We’re keeping doors open longer ❤️❤️,508,1,2024-09-25T11:55:08.115159Z,1263,0.706,Normal,2024-09-25T11:55:08.115159Z
14/07/2022,265,Love u bro,509,1,2024-09-25T11:55:11.960313Z,1264,0.664,Normal,2024-09-25T11:55:11.960313Z
13/07/2022,266,Send me screenshots!!!,510,1,2024-09-25T11:55:16.158156Z,1265,1.006,Normal,2024-09-25T11:55:16.158156Z
13/07/2022,267,🥺 #LOVEDAMINI,511,1,2024-09-25T11:55:19.787525Z,1266,0.755,Normal,2024-09-25T11:55:19.787525Z
13/07/2022,268,😂😂 we love to see it,512,1,2024-09-25T11:55:23.664802Z,1267,0.759,Normal,2024-09-25T11:55:23.664802Z
13/07/2022,269,😎 #LOVEDAMINI,513,1,2024-09-25T11:55:27.563501Z,1268,1.065,Indeterminate,2024-09-25T11:55:27.563501Z
11/07/2022,270,100%,514,1,2024-09-25T11:55:31.426288Z,1269,0.765,Indeterminate,2024-09-25T11:55:31.426288Z
11/07/2022,271,"Before I announced, working on a second :) #LOVEDAMINI",515,1,2024-09-25T11:55:37.753353Z,1270,2.543,Normal,2024-09-25T11:55:37.753353Z
11/07/2022,272,🥳🥳 “For My Hand’,516,1,2024-09-25T11:55:41.537354Z,1271,1.085,Indeterminate,2024-09-25T11:55:41.537354Z
10/07/2022,273,"Well, #LOVEDAMINI",517,1,2024-09-25T11:55:45.296718Z,1272,0.823,Indeterminate,2024-09-25T11:55:45.296718Z
10/07/2022,274,Hmmmm!,518,1,2024-09-25T11:55:49.162488Z,1273,0.958,Indeterminate,2024-09-25T11:55:49.162488Z
10/07/2022,275,Here’s better pic quality for you @MannyNorte lol,519,1,2024-09-25T11:55:52.428156Z,1274,0.665,Normal,2024-09-25T11:55:52.428156Z
10/07/2022,276,Yesss! @ADELLEO 💨. #LOVEDAMINI,520,1,2024-09-25T11:55:55.955880Z,1275,0.817,Normal,2024-09-25T11:55:55.955880Z
09/07/2022,277,❤️❤️ @TheREACHNG,521,1,2024-09-25T11:55:59.836817Z,1276,0.784,Indeterminate,2024-09-25T11:55:59.836817Z
09/07/2022,278,#LOVEDAMINI,522,1,2024-09-25T11:56:05.123317Z,1277,1.409,Indeterminate,2024-09-25T11:56:05.123317Z
09/07/2022,279,Made sure I Signed a few CDs for my outsiders in London and Birmingham that couldn’t make it! Go grab in store at HMV #LOVEDAMINI,523,1,2024-09-25T11:56:08.803321Z,1278,0.743,Normal,2024-09-25T11:56:08.803321Z
09/07/2022,280,Let’s go Birmingham! 🎉 #LOVEDAMINI,524,1,2024-09-25T11:56:12.300094Z,1279,0.734,Normal,2024-09-25T11:56:12.300094Z
09/07/2022,281,Just got to Birmingham! See you at @hmvtweets store!!,525,1,2024-09-25T11:56:16.096579Z,1280,0.755,Normal,2024-09-25T11:56:16.096579Z
09/07/2022,282,Thanks 😊 #LOVEDAMINI,526,1,2024-09-25T11:56:19.448886Z,1281,0.573,Indeterminate,2024-09-25T11:56:19.448886Z
07/07/2022,283,"I Also won’t be doing Wireless Birmingham, Sincerest Apologies.",527,1,2024-09-25T11:56:23.177833Z,1282,1.84,Normal,2024-09-25T11:56:29.533281Z
07/07/2022,284,I won’t be doing Wireless 2moro. Sorry.,528,1,2024-09-25T11:56:33.515559Z,1283,0.954,Normal,2024-09-25T11:56:33.515559Z
05/07/2022,285,🦍🦍🦍!!!,529,1,2024-09-25T11:56:37.095281Z,1284,0.678,Indeterminate,2024-09-25T11:56:37.095281Z
05/07/2022,286,The cover #LOVEDAMINI,530,1,2024-09-25T11:56:40.678636Z,1285,0.826,Indeterminate,2024-09-25T11:56:40.678636Z
05/07/2022,287,🎂 #LOVEDAMINI,531,1,2024-09-25T11:56:45.602904Z,1286,1.63,Indeterminate,2024-09-25T11:56:45.602904Z
04/07/2022,288,"Apparently I was born just after midnight, so I’m gna be dropping teasers everyday till release at midnight #LOVEDAMINI",532,1,2024-09-25T11:56:49.414071Z,1287,0.691,Normal,2024-09-25T11:56:49.414071Z
04/07/2022,289,Bro 🩸 ❤️ @Giannis_An34,533,1,2024-09-25T11:56:53.430388Z,1288,1.184,Normal,2024-09-25T11:56:53.430388Z
03/07/2022,290,Only Two @pryvyd_ !!! Lol you can do better 🤣🔥❤️,534,1,2024-09-25T11:56:57.573354Z,1289,1.158,Normal,2024-09-25T11:56:57.573354Z
03/07/2022,291,This made my Day @TheREACHNG. 😻,535,1,2024-09-25T11:57:01.155478Z,1290,0.711,Normal,2024-09-25T11:57:01.155478Z
02/07/2022,292,#LOVEDAMINI can’t Wait for them to hear this one !! @thegreatkhalid !!! 🔥🔥,536,1,2024-09-25T11:57:04.782252Z,1291,0.693,Normal,2024-09-25T11:57:04.782252Z
03/07/2022,293,🌟🌟🌟🌟🌟 @blacksherif_,537,1,2024-09-25T11:57:08.729914Z,1292,0.925,Normal,2024-09-25T11:57:08.729914Z
02/07/2022,294,💨💨💨💨 @MannyNorte!! 🦍,538,1,2024-09-25T11:57:13.290842Z,1293,1.388,Indeterminate,2024-09-25T11:57:13.290842Z
02/07/2022,295,"“Thank you Lisbon ❤️” Love, Damini",539,1,2024-09-25T11:57:18.269002Z,1294,1.738,Normal,2024-09-25T11:57:18.269002Z
15/06/2022,296,#LOVEDAMINI PSA this Friday 👀,540,1,2024-09-25T11:57:21.816285Z,1295,0.702,Normal,2024-09-25T11:57:21.816285Z
15/06/2022,297,"Nigerian Social media can say BURNA BOY started Boko haram, e no go shock me.",541,1,2024-09-25T11:57:27.976807Z,1296,1.384,Offensive,2024-09-25T11:57:27.976807Z
13/06/2022,298,Primavera! Amazing Crowd ❤️,542,1,2024-09-25T11:57:33.223064Z,1297,1.821,Normal,2024-09-25T11:57:33.223064Z
07/06/2022,299,👀👀👀! Sir Lewis Hamilton @LewisHamilton 🔥🔥🥶,543,1,2024-09-25T11:57:38.317090Z,1298,1.401,Normal,2024-09-25T11:57:38.317090Z
06/06/2022,300,"Nothing is sacred anymore!? Mother’s, fathers, children and babies getting killed 💔My heartfelt condolences to all those who have lost family or friends from terrorists strikes across our country 🇳🇬 these past few months. I stand with you.

Love, Damini.",544,1,2024-09-25T11:57:45.011952Z,1299,1.895,Offensive,2024-09-25T11:57:45.011952Z
05/06/2022,301,Fair enough,545,1,2024-09-25T11:57:49.007808Z,1300,0.781,Normal,2024-09-25T11:57:49.007808Z
03/06/2022,302,Harare 22” 🇿🇼,546,1,2024-09-25T11:57:53.021333Z,1301,0.606,Normal,2024-09-25T11:57:53.021333Z
03/06/2022,303,Zimbabwe We Here! 🇿🇼 😻,547,1,2024-09-25T11:57:56.850588Z,1302,0.711,Normal,2024-09-25T11:57:56.850588Z
01/06/2022,304,4 weeks to go #lovedamini,548,1,2024-09-25T11:58:01.056125Z,1303,1.237,Normal,2024-09-25T11:58:01.056125Z
29/05/2022,305,Legends never Die. 💔. RIP SIDHU MOOSE WALA. Shit Still don’t feel real.,549,1,2024-09-25T11:58:04.925375Z,1304,0.938,Normal,2024-09-25T11:58:04.925375Z
21/05/2022,306,Shayoooooo……!,550,1,2024-09-25T11:58:10.120808Z,1305,0.803,Offensive,2024-09-25T11:58:10.120808Z
19/05/2022,307,Last Last!!! 🦍🫣,551,1,2024-09-25T11:58:14.719229Z,1306,0.96,Normal,2024-09-25T11:58:14.719229Z
18/05/2022,308,"Deep down I really want this to be my album cover. 🥺 Love, Damini.",552,1,2024-09-25T11:58:18.995872Z,1307,1.274,Normal,2024-09-25T11:58:18.995872Z
17/05/2022,309,I appreciate u ❤️,553,1,2024-09-25T11:58:23.507937Z,1308,1.459,Normal,2024-09-25T11:58:23.507937Z
17/05/2022,310,I do music for a living 😉 #LastLast,554,1,2024-09-25T11:58:28.569311Z,1309,1.554,Normal,2024-09-25T11:58:28.569311Z
